country,organ,year,author_count
BE,pancreas,2018,1
BE,pancreas,2019,8
BE,pancreas,2020,24
BE,pancreas,2021,23
BE,pancreas,2022,8
BE,pancreas,2023,1
BE,pelvis,2017,1
BE,pelvis,2019,4
BE,pelvis,2020,9
BE,pelvis,2022,4
BE,pelvis,2023,3
BE,peripheral nervous system,2019,3
BE,peripheral nervous system,2020,3
BE,peripheral nervous system,2021,7
BE,peripheral nervous system,2022,4
BE,placenta,2017,3
BE,placenta,2018,10
BE,placenta,2019,17
BE,placenta,2020,11
BE,placenta,2021,21
BE,placenta,2022,35
BE,placenta,2023,11
BE,prostate,2014,3
BE,prostate,2016,2
BE,prostate,2017,3
BE,prostate,2018,29
BE,prostate,2019,26
BE,prostate,2020,37
BE,prostate,2021,54
BE,prostate,2022,63
BE,prostate,2023,14
BE,skeletal,2014,1
BE,skeletal,2015,2
BE,skeletal,2016,10
BE,skeletal,2017,13
BE,skeletal,2018,25
BE,skeletal,2019,53
BE,skeletal,2020,69
BE,skeletal,2021,95
BE,skeletal,2022,143
BE,skeletal,2023,37
BE,skin,2014,1
BE,skin,2015,4
BE,skin,2016,6
BE,skin,2017,20
BE,skin,2018,41
BE,skin,2019,57
BE,skin,2020,96
BE,skin,2021,150
BE,skin,2022,135
BE,skin,2023,38
BE,small intestine,2016,2
BE,small intestine,2017,4
BE,small intestine,2018,3
BE,small intestine,2019,6
BE,small intestine,2020,13
BE,small intestine,2021,1
BE,small intestine,2022,8
BE,small intestine,2023,5
BE,spinal cord,2015,1
BE,spinal cord,2017,5
BE,spinal cord,2018,9
BE,spinal cord,2019,9
BE,spinal cord,2020,12
BE,spinal cord,2021,22
BE,spinal cord,2022,28
BE,spinal cord,2023,7
BE,spleen,2016,3
BE,spleen,2018,3
BE,spleen,2019,6
BE,spleen,2020,10
BE,spleen,2021,11
BE,spleen,2022,5
BE,thymus,2014,1
BE,thymus,2017,11
BE,thymus,2019,7
BE,thymus,2020,9
BE,thymus,2021,2
BE,thymus,2022,14
BE,thymus,2023,11
BE,trachea,2016,4
BE,trachea,2017,4
BE,trachea,2018,5
BE,trachea,2019,6
BE,trachea,2020,4
BE,trachea,2021,9
BE,trachea,2022,14
BE,trachea,2023,5
BE,ureter,2018,3
BE,ureter,2019,1
BE,ureter,2020,2
BE,ureter,2021,15
BE,ureter,2022,7
BE,urinary bladder,2015,2
BE,urinary bladder,2016,1
BE,urinary bladder,2017,2
BE,urinary bladder,2018,4
BE,urinary bladder,2019,12
BE,urinary bladder,2020,20
BE,urinary bladder,2021,24
BE,urinary bladder,2022,19
BE,urinary bladder,2023,3
BE,uterus,2018,4
BE,uterus,2019,2
BE,uterus,2020,3
BE,uterus,2021,3
BE,uterus,2022,4
BF,brain,2017,1
BF,heart,2021,3
BF,heart,2022,3
BF,kidney,2019,1
BF,liver,2017,2
BF,liver,2018,5
BF,liver,2019,1
BF,liver,2020,4
BF,liver,2021,6
BF,liver,2022,7
BF,liver,2023,2
BF,ovary,2018,1
BF,placenta,2018,1
BF,placenta,2021,1
BF,placenta,2022,1
BF,prostate,2017,1
BF,prostate,2018,2
BF,prostate,2020,3
BF,prostate,2021,1
BF,prostate,2022,12
BF,prostate,2023,1
BF,skin,2022,1
BF,small intestine,2022,1
BF,trachea,2021,2
BF,ureter,2021,2
BG,bone marrow,2020,5
BG,brain,2017,4
BG,brain,2018,5
BG,brain,2019,7
BG,brain,2020,12
BG,brain,2021,20
BG,brain,2022,18
BG,brain,2023,7
BG,eye,2014,1
BG,eye,2015,1
BG,eye,2017,3
BG,eye,2019,2
BG,eye,2020,1
BG,eye,2021,5
BG,eye,2022,3
BG,heart,2018,5
BG,heart,2019,1
BG,heart,2020,7
BG,heart,2021,10
BG,heart,2022,11
BG,heart,2023,2
BG,kidney,2018,1
BG,kidney,2019,2
BG,kidney,2020,12
BG,kidney,2021,6
BG,kidney,2022,8
BG,kidney,2023,1
BG,knee,2018,1
BG,knee,2019,4
BG,knee,2020,1
BG,knee,2021,3
BG,knee,2022,2
BG,large intestine,2017,1
BG,liver,2014,4
BG,liver,2018,5
BG,liver,2019,4
BG,liver,2020,12
BG,liver,2021,33
BG,liver,2022,32
BG,liver,2023,12
BG,lung,2019,1
BG,lung,2020,7
BG,lung,2021,3
BG,lung,2022,15
BG,lung,2023,4
BG,lymph node,2020,6
BG,lymph node,2022,2
BG,lymph node,2023,4
BG,ovary,2020,2
BG,ovary,2021,7
BG,ovary,2022,5
BG,pancreas,2020,1
BG,pancreas,2021,9
BG,pelvis,2021,3
BG,peripheral nervous system,2019,1
BG,placenta,2018,2
BG,placenta,2021,4
BG,placenta,2022,4
BG,placenta,2023,2
BG,prostate,2017,1
BG,prostate,2019,1
BG,prostate,2020,1
BG,prostate,2021,2
BG,prostate,2022,1
BG,prostate,2023,4
BG,skeletal,2018,3
BG,skeletal,2020,5
BG,skeletal,2021,5
BG,skeletal,2022,3
BG,skin,2016,2
BG,skin,2017,2
BG,skin,2018,2
BG,skin,2019,5
BG,skin,2020,9
BG,skin,2021,20
BG,skin,2022,14
BG,skin,2023,1
BG,small intestine,2019,1
BG,small intestine,2020,1
BG,small intestine,2022,1
BG,spinal cord,2021,1
BG,spinal cord,2022,1
BG,spleen,2019,1
BG,spleen,2020,1
BG,spleen,2021,5
BG,thymus,2022,3
BG,trachea,2020,1
BG,trachea,2022,1
BG,ureter,2019,1
BG,uterus,2018,2
BG,uterus,2020,3
BG,uterus,2022,1
BH,brain,2017,2
BH,brain,2018,6
BH,brain,2021,2
BH,brain,2022,1
BH,eye,2020,2
BH,eye,2023,1
BH,heart,2015,1
BH,heart,2016,1
BH,heart,2017,1
BH,heart,2018,2
BH,heart,2021,1
BH,heart,2023,1
BH,kidney,2016,1
BH,kidney,2017,4
BH,kidney,2018,2
BH,kidney,2019,2
BH,kidney,2021,3
BH,kidney,2022,2
BH,knee,2016,1
BH,liver,2016,1
BH,liver,2018,6
BH,liver,2019,2
BH,liver,2020,4
BH,liver,2021,5
BH,liver,2022,7
BH,liver,2023,1
BH,lung,2020,2
BH,lung,2021,2
BH,lung,2022,3
BH,ovary,2016,1
BH,ovary,2017,1
BH,ovary,2018,1
BH,ovary,2019,2
BH,ovary,2020,1
BH,ovary,2021,1
BH,ovary,2022,3
BH,ovary,2023,3
BH,pancreas,2021,1
BH,prostate,2014,1
BH,prostate,2018,1
BH,prostate,2021,1
BH,prostate,2022,1
BH,skeletal,2016,1
BH,skeletal,2019,1
BH,skeletal,2021,2
BH,skin,2019,2
BH,skin,2020,1
BH,skin,2022,1
BH,skin,2023,1
BH,spinal cord,2023,1
BH,ureter,2018,2
BH,urinary bladder,2014,1
BH,uterus,2019,1
BI,brain,2017,1
BI,brain,2019,1
BI,brain,2020,2
BI,brain,2021,1
BI,heart,2019,1
BI,liver,2022,2
BI,lung,2021,2
BI,skin,2019,1
BI,thymus,2023,3
BJ,brain,2021,1
BJ,brain,2022,1
BJ,heart,2021,2
BJ,kidney,2022,1
BJ,liver,2017,1
BJ,liver,2018,1
BJ,liver,2019,1
BJ,liver,2020,1
BJ,liver,2021,1
BJ,liver,2022,2
BJ,liver,2023,1
BJ,lung,2018,1
BJ,pelvis,2021,1
BJ,skin,2018,1
BJ,skin,2020,2
BJ,skin,2022,1
BM,brain,2019,1
BN,brain,2021,1
BN,brain,2022,1
BN,heart,2018,2
BN,heart,2023,1
BN,kidney,2017,1
BN,kidney,2018,1
BN,kidney,2019,2
BN,kidney,2020,1
BN,kidney,2021,3
BN,kidney,2022,4
BN,liver,2018,1
BN,liver,2019,1
BN,liver,2020,3
BN,liver,2022,7
BN,lung,2022,3
BN,ovary,2022,1
BN,prostate,2021,1
BN,prostate,2022,1
BN,skin,2019,1
BN,skin,2021,2
BN,skin,2022,5
BO,eye,2022,2
BO,fallopian tube,2016,1
BO,kidney,2019,1
BO,kidney,2021,2
BO,kidney,2022,2
BO,knee,2023,1
BO,liver,2017,2
BO,liver,2018,1
BO,liver,2019,1
BO,liver,2020,1
BO,liver,2021,2
BO,liver,2022,1
BO,liver,2023,1
BO,lung,2018,1
BO,lung,2019,1
BO,placenta,2022,4
BR,bone marrow,2014,1
BR,bone marrow,2016,4
BR,bone marrow,2017,14
BR,bone marrow,2018,38
BR,bone marrow,2019,62
BR,bone marrow,2020,64
BR,bone marrow,2021,98
BR,bone marrow,2022,87
BR,bone marrow,2023,15
BR,brain,2013,1
BR,brain,2014,1
BR,brain,2015,2
BR,brain,2016,34
BR,brain,2017,90
BR,brain,2018,176
BR,brain,2019,375
BR,brain,2020,483
BR,brain,2021,652
BR,brain,2022,637
BR,brain,2023,167
BR,eye,2014,1
BR,eye,2015,1
BR,eye,2016,10
BR,eye,2017,10
BR,eye,2018,32
BR,eye,2019,71
BR,eye,2020,118
BR,eye,2021,132
BR,eye,2022,194
BR,eye,2023,27
BR,fallopian tube,2018,1
BR,fallopian tube,2019,3
BR,fallopian tube,2020,1
BR,fallopian tube,2021,2
BR,fallopian tube,2022,8
BR,heart,2014,6
BR,heart,2015,2
BR,heart,2016,21
BR,heart,2017,76
BR,heart,2018,145
BR,heart,2019,415
BR,heart,2020,574
BR,heart,2021,872
BR,heart,2022,925
BR,heart,2023,217
BR,kidney,2014,4
BR,kidney,2015,2
BR,kidney,2016,14
BR,kidney,2017,37
BR,kidney,2018,128
BR,kidney,2019,300
BR,kidney,2020,471
BR,kidney,2021,443
BR,kidney,2022,722
BR,kidney,2023,109
BR,knee,2015,1
BR,knee,2016,4
BR,knee,2017,6
BR,knee,2018,25
BR,knee,2019,75
BR,knee,2020,94
BR,knee,2021,103
BR,knee,2022,228
BR,knee,2023,23
BR,large intestine,2021,1
BR,large intestine,2022,3
BR,liver,2014,4
BR,liver,2015,5
BR,liver,2016,34
BR,liver,2017,98
BR,liver,2018,271
BR,liver,2019,673
BR,liver,2020,934
BR,liver,2021,1276
BR,liver,2022,1388
BR,liver,2023,323
BR,lung,2014,2
BR,lung,2015,5
BR,lung,2016,24
BR,lung,2017,52
BR,lung,2018,87
BR,lung,2019,239
BR,lung,2020,352
BR,lung,2021,422
BR,lung,2022,641
BR,lung,2023,124
BR,lymph node,2016,1
BR,lymph node,2017,6
BR,lymph node,2018,16
BR,lymph node,2019,40
BR,lymph node,2020,87
BR,lymph node,2021,107
BR,lymph node,2022,100
BR,lymph node,2023,4
BR,muscular system,2016,1
BR,muscular system,2018,6
BR,muscular system,2019,9
BR,muscular system,2020,8
BR,muscular system,2021,9
BR,muscular system,2022,41
BR,ovary,2015,3
BR,ovary,2016,2
BR,ovary,2017,9
BR,ovary,2018,26
BR,ovary,2019,75
BR,ovary,2020,69
BR,ovary,2021,65
BR,ovary,2022,84
BR,ovary,2023,21
BR,pancreas,2016,1
BR,pancreas,2017,5
BR,pancreas,2018,12
BR,pancreas,2019,14
BR,pancreas,2020,30
BR,pancreas,2021,33
BR,pancreas,2022,44
BR,pancreas,2023,8
BR,pelvis,2017,2
BR,pelvis,2018,4
BR,pelvis,2019,6
BR,pelvis,2020,14
BR,pelvis,2021,9
BR,pelvis,2022,11
BR,pelvis,2023,2
BR,peripheral nervous system,2016,2
BR,peripheral nervous system,2017,4
BR,peripheral nervous system,2018,3
BR,peripheral nervous system,2019,15
BR,peripheral nervous system,2020,9
BR,peripheral nervous system,2021,22
BR,peripheral nervous system,2022,25
BR,peripheral nervous system,2023,1
BR,placenta,2015,2
BR,placenta,2017,11
BR,placenta,2018,20
BR,placenta,2019,32
BR,placenta,2020,81
BR,placenta,2021,90
BR,placenta,2022,120
BR,placenta,2023,30
BR,prostate,2015,1
BR,prostate,2016,2
BR,prostate,2017,7
BR,prostate,2018,32
BR,prostate,2019,62
BR,prostate,2020,72
BR,prostate,2021,147
BR,prostate,2022,210
BR,prostate,2023,36
BR,skeletal,2014,2
BR,skeletal,2015,2
BR,skeletal,2016,22
BR,skeletal,2017,50
BR,skeletal,2018,134
BR,skeletal,2019,259
BR,skeletal,2020,342
BR,skeletal,2021,473
BR,skeletal,2022,503
BR,skeletal,2023,173
BR,skin,2014,4
BR,skin,2015,4
BR,skin,2016,14
BR,skin,2017,58
BR,skin,2018,127
BR,skin,2019,302
BR,skin,2020,375
BR,skin,2021,494
BR,skin,2022,774
BR,skin,2023,137
BR,small intestine,2017,1
BR,small intestine,2018,3
BR,small intestine,2019,12
BR,small intestine,2020,11
BR,small intestine,2021,19
BR,small intestine,2022,7
BR,small intestine,2023,1
BR,spinal cord,2015,2
BR,spinal cord,2016,6
BR,spinal cord,2017,14
BR,spinal cord,2018,19
BR,spinal cord,2019,54
BR,spinal cord,2020,84
BR,spinal cord,2021,99
BR,spinal cord,2022,104
BR,spinal cord,2023,23
BR,spleen,2014,2
BR,spleen,2016,3
BR,spleen,2017,6
BR,spleen,2018,21
BR,spleen,2019,28
BR,spleen,2020,45
BR,spleen,2021,53
BR,spleen,2022,25
BR,spleen,2023,12
BR,thymus,2016,1
BR,thymus,2017,3
BR,thymus,2018,12
BR,thymus,2019,12
BR,thymus,2020,30
BR,thymus,2021,18
BR,thymus,2022,11
BR,thymus,2023,3
BR,trachea,2017,4
BR,trachea,2018,9
BR,trachea,2019,18
BR,trachea,2020,37
BR,trachea,2021,32
BR,trachea,2022,35
BR,trachea,2023,2
BR,ureter,2017,9
BR,ureter,2019,4
BR,ureter,2020,13
BR,ureter,2021,11
BR,ureter,2022,26
BR,ureter,2023,1
BR,urinary bladder,2014,1
BR,urinary bladder,2016,1
BR,urinary bladder,2017,2
BR,urinary bladder,2018,16
BR,urinary bladder,2019,27
BR,urinary bladder,2020,36
BR,urinary bladder,2021,42
BR,urinary bladder,2022,88
BR,urinary bladder,2023,13
BR,uterus,2016,1
BR,uterus,2017,2
BR,uterus,2018,15
BR,uterus,2019,15
BR,uterus,2020,28
BR,uterus,2021,18
BR,uterus,2022,22
BR,uterus,2023,2
BS,liver,2021,1
BS,prostate,2017,1
BS,prostate,2022,1
BT,liver,2019,1
BT,liver,2021,4
BT,liver,2023,1
BT,ovary,2022,1
BT,uterus,2022,1
BW,brain,2020,2
BW,brain,2022,2
BW,eye,2020,1
BW,heart,2022,4
BW,liver,2017,1
BW,liver,2019,1
BW,liver,2020,4
BW,liver,2021,5
BW,liver,2022,1
BW,liver,2023,2
BW,lung,2019,1
BW,lung,2021,1
BW,lung,2022,2
BW,placenta,2023,1
BW,prostate,2020,1
BW,skin,2017,1
BW,skin,2021,1
BW,spinal cord,2019,1
BW,spleen,2020,1
BY,brain,2014,1
BY,brain,2017,1
BY,brain,2018,1
BY,brain,2019,1
BY,brain,2020,4
BY,brain,2021,7
BY,brain,2022,4
BY,brain,2023,2
BY,heart,2019,3
BY,heart,2020,1
BY,heart,2022,4
BY,kidney,2020,1
BY,kidney,2021,1
BY,liver,2017,1
BY,liver,2018,1
BY,liver,2019,5
BY,liver,2020,2
BY,liver,2021,10
BY,liver,2022,5
BY,liver,2023,7
BY,lung,2019,5
BY,lung,2020,1
BY,lung,2021,4
BY,lung,2022,10
BY,lung,2023,1
BY,lymph node,2020,3
BY,pancreas,2020,1
BY,pelvis,2020,1
BY,pelvis,2021,1
BY,prostate,2022,4
BY,skeletal,2020,1
BY,skin,2018,1
BY,skin,2020,1
BY,skin,2022,4
BY,spleen,2020,1
BY,spleen,2021,2
BY,thymus,2021,2
BY,trachea,2019,1
CA,blood vasculature,2016,1
CA,blood vasculature,2018,1
CA,blood vasculature,2020,4
CA,blood vasculature,2021,3
CA,bone marrow,2014,2
CA,bone marrow,2015,1
CA,bone marrow,2016,6
CA,bone marrow,2017,19
CA,bone marrow,2018,23
CA,bone marrow,2019,33
CA,bone marrow,2020,44
CA,bone marrow,2021,69
CA,bone marrow,2022,58
CA,bone marrow,2023,13
CA,brain,1984,1
CA,brain,1990,1
CA,brain,2011,1
CA,brain,2013,1
CA,brain,2014,16
CA,brain,2015,24
CA,brain,2016,132
CA,brain,2017,278
CA,brain,2018,427
CA,brain,2019,605
CA,brain,2020,808
CA,brain,2021,1065
CA,brain,2022,1253
CA,brain,2023,368
CA,eye,2014,3
CA,eye,2015,6
CA,eye,2016,11
CA,eye,2017,35
CA,eye,2018,57
CA,eye,2019,69
CA,eye,2020,110
CA,eye,2021,115
CA,eye,2022,137
CA,eye,2023,38
CA,fallopian tube,2016,2
CA,fallopian tube,2018,1
CA,fallopian tube,2019,3
CA,fallopian tube,2020,2
CA,fallopian tube,2021,10
CA,fallopian tube,2022,7
CA,heart,2014,2
CA,heart,2015,22
CA,heart,2016,31
CA,heart,2017,109
CA,heart,2018,190
CA,heart,2019,270
CA,heart,2020,404
CA,heart,2021,551
CA,heart,2022,775
CA,heart,2023,215
CA,kidney,2014,2
CA,kidney,2015,3
CA,kidney,2016,25
CA,kidney,2017,50
CA,kidney,2018,133
CA,kidney,2019,210
CA,kidney,2020,243
CA,kidney,2021,342
CA,kidney,2022,404
CA,kidney,2023,102
CA,knee,2014,3
CA,knee,2015,6
CA,knee,2016,8
CA,knee,2017,25
CA,knee,2018,51
CA,knee,2019,62
CA,knee,2020,114
CA,knee,2021,135
CA,knee,2022,175
CA,knee,2023,45
CA,large intestine,2020,6
CA,large intestine,2021,4
CA,large intestine,2022,3
CA,liver,2014,6
CA,liver,2015,25
CA,liver,2016,46
CA,liver,2017,165
CA,liver,2018,352
CA,liver,2019,489
CA,liver,2020,738
CA,liver,2021,1093
CA,liver,2022,1291
CA,liver,2023,314
CA,lung,2014,2
CA,lung,2015,7
CA,lung,2016,24
CA,lung,2017,85
CA,lung,2018,121
CA,lung,2019,267
CA,lung,2020,341
CA,lung,2021,516
CA,lung,2022,543
CA,lung,2023,156
CA,lymph node,2016,2
CA,lymph node,2017,7
CA,lymph node,2018,23
CA,lymph node,2019,27
CA,lymph node,2020,38
CA,lymph node,2021,36
CA,lymph node,2022,51
CA,lymph node,2023,10
CA,main bronchus,2021,2
CA,muscular system,2018,2
CA,muscular system,2019,1
CA,muscular system,2020,4
CA,muscular system,2021,6
CA,muscular system,2022,9
CA,ovary,2014,1
CA,ovary,2015,1
CA,ovary,2016,1
CA,ovary,2017,8
CA,ovary,2018,15
CA,ovary,2019,23
CA,ovary,2020,24
CA,ovary,2021,41
CA,ovary,2022,32
CA,ovary,2023,5
CA,pancreas,2016,2
CA,pancreas,2017,7
CA,pancreas,2018,13
CA,pancreas,2019,23
CA,pancreas,2020,16
CA,pancreas,2021,47
CA,pancreas,2022,27
CA,pancreas,2023,5
CA,pelvis,2016,1
CA,pelvis,2017,3
CA,pelvis,2018,8
CA,pelvis,2019,8
CA,pelvis,2020,8
CA,pelvis,2021,17
CA,pelvis,2022,23
CA,pelvis,2023,2
CA,peripheral nervous system,2017,2
CA,peripheral nervous system,2018,4
CA,peripheral nervous system,2019,7
CA,peripheral nervous system,2020,15
CA,peripheral nervous system,2021,2
CA,peripheral nervous system,2022,12
CA,peripheral nervous system,2023,3
CA,placenta,2014,1
CA,placenta,2016,3
CA,placenta,2017,22
CA,placenta,2018,31
CA,placenta,2019,24
CA,placenta,2020,41
CA,placenta,2021,77
CA,placenta,2022,93
CA,placenta,2023,35
CA,prostate,2015,3
CA,prostate,2016,11
CA,prostate,2017,23
CA,prostate,2018,56
CA,prostate,2019,98
CA,prostate,2020,142
CA,prostate,2021,209
CA,prostate,2022,231
CA,prostate,2023,51
CA,skeletal,2014,6
CA,skeletal,2015,7
CA,skeletal,2016,25
CA,skeletal,2017,104
CA,skeletal,2018,139
CA,skeletal,2019,209
CA,skeletal,2020,286
CA,skeletal,2021,335
CA,skeletal,2022,414
CA,skeletal,2023,154
CA,skin,1990,1
CA,skin,2006,1
CA,skin,2014,2
CA,skin,2015,4
CA,skin,2016,9
CA,skin,2017,49
CA,skin,2018,84
CA,skin,2019,130
CA,skin,2020,165
CA,skin,2021,244
CA,skin,2022,260
CA,skin,2023,68
CA,small intestine,2016,4
CA,small intestine,2017,2
CA,small intestine,2018,6
CA,small intestine,2019,6
CA,small intestine,2020,15
CA,small intestine,2021,13
CA,small intestine,2022,10
CA,small intestine,2023,5
CA,spinal cord,2013,1
CA,spinal cord,2014,6
CA,spinal cord,2015,12
CA,spinal cord,2016,20
CA,spinal cord,2017,48
CA,spinal cord,2018,74
CA,spinal cord,2019,125
CA,spinal cord,2020,122
CA,spinal cord,2021,188
CA,spinal cord,2022,191
CA,spinal cord,2023,71
CA,spleen,2016,1
CA,spleen,2017,8
CA,spleen,2018,10
CA,spleen,2019,20
CA,spleen,2020,18
CA,spleen,2021,10
CA,spleen,2022,8
CA,thymus,2015,1
CA,thymus,2016,1
CA,thymus,2017,6
CA,thymus,2018,2
CA,thymus,2019,14
CA,thymus,2020,18
CA,thymus,2021,16
CA,thymus,2022,9
CA,thymus,2023,1
CA,trachea,2015,1
CA,trachea,2016,5
CA,trachea,2017,8
CA,trachea,2018,12
CA,trachea,2019,15
CA,trachea,2020,36
CA,trachea,2021,32
CA,trachea,2022,40
CA,trachea,2023,16
CA,ureter,2016,2
CA,ureter,2017,4
CA,ureter,2018,4
CA,ureter,2019,7
CA,ureter,2020,12
CA,ureter,2021,19
CA,ureter,2022,22
CA,ureter,2023,5
CA,urinary bladder,2015,1
CA,urinary bladder,2016,2
CA,urinary bladder,2017,8
CA,urinary bladder,2018,29
CA,urinary bladder,2019,30
CA,urinary bladder,2020,44
CA,urinary bladder,2021,46
CA,urinary bladder,2022,63
CA,urinary bladder,2023,10
CA,uterus,2016,1
CA,uterus,2017,3
CA,uterus,2018,5
CA,uterus,2019,6
CA,uterus,2020,13
CA,uterus,2021,7
CA,uterus,2022,12
CD,brain,2017,1
CD,brain,2018,1
CD,brain,2022,1
CD,eye,2021,1
CD,eye,2022,2
CD,heart,2022,2
CD,kidney,2017,1
CD,kidney,2020,1
CD,kidney,2022,3
CD,knee,2018,1
CD,liver,2019,1
CD,liver,2020,7
CD,liver,2021,8
CD,liver,2022,3
CD,liver,2023,4
CD,lung,2017,1
CD,placenta,2021,3
CD,prostate,2019,1
CD,prostate,2020,1
CD,skeletal,2020,1
CD,skeletal,2022,1
CD,skin,2020,1
CD,skin,2021,3
CD,skin,2023,1
CD,spinal cord,2022,1
CD,spleen,2019,1
CF,liver,2021,1
CG,heart,2019,1
CG,liver,2016,1
CG,liver,2018,1
CG,liver,2021,6
CG,liver,2022,3
CG,lymph node,2021,1
CG,skin,2021,1
CG,skin,2022,1
CH,blood vasculature,2023,4
CH,bone marrow,2015,1
CH,bone marrow,2016,6
CH,bone marrow,2017,9
CH,bone marrow,2018,33
CH,bone marrow,2019,24
CH,bone marrow,2020,28
CH,bone marrow,2021,49
CH,bone marrow,2022,31
CH,bone marrow,2023,1
CH,brain,2013,1
CH,brain,2014,8
CH,brain,2015,18
CH,brain,2016,50
CH,brain,2017,123
CH,brain,2018,216
CH,brain,2019,286
CH,brain,2020,380
CH,brain,2021,507
CH,brain,2022,651
CH,brain,2023,224
CH,eye,2014,1
CH,eye,2015,1
CH,eye,2016,8
CH,eye,2017,6
CH,eye,2018,24
CH,eye,2019,54
CH,eye,2020,53
CH,eye,2021,74
CH,eye,2022,73
CH,eye,2023,18
CH,fallopian tube,2019,1
CH,fallopian tube,2020,1
CH,fallopian tube,2021,1
CH,heart,2014,2
CH,heart,2016,13
CH,heart,2017,33
CH,heart,2018,66
CH,heart,2019,133
CH,heart,2020,167
CH,heart,2021,262
CH,heart,2022,330
CH,heart,2023,80
CH,kidney,2015,2
CH,kidney,2016,21
CH,kidney,2017,29
CH,kidney,2018,62
CH,kidney,2019,60
CH,kidney,2020,103
CH,kidney,2021,140
CH,kidney,2022,151
CH,kidney,2023,25
CH,knee,2014,1
CH,knee,2016,4
CH,knee,2017,9
CH,knee,2018,22
CH,knee,2019,29
CH,knee,2020,37
CH,knee,2021,54
CH,knee,2022,88
CH,knee,2023,26
CH,large intestine,2019,1
CH,large intestine,2021,2
CH,liver,2014,2
CH,liver,2015,5
CH,liver,2016,25
CH,liver,2017,93
CH,liver,2018,152
CH,liver,2019,245
CH,liver,2020,304
CH,liver,2021,430
CH,liver,2022,463
CH,liver,2023,137
CH,lung,2014,1
CH,lung,2015,3
CH,lung,2016,13
CH,lung,2017,46
CH,lung,2018,98
CH,lung,2019,84
CH,lung,2020,182
CH,lung,2021,267
CH,lung,2022,236
CH,lung,2023,50
CH,lymph node,2014,4
CH,lymph node,2016,2
CH,lymph node,2017,15
CH,lymph node,2018,25
CH,lymph node,2019,30
CH,lymph node,2020,32
CH,lymph node,2021,53
CH,lymph node,2022,58
CH,lymph node,2023,24
CH,lymph vasculature,2018,1
CH,lymph vasculature,2023,4
CH,muscular system,2018,1
CH,muscular system,2022,5
CH,muscular system,2023,1
CH,ovary,2017,7
CH,ovary,2018,2
CH,ovary,2019,2
CH,ovary,2020,9
CH,ovary,2021,5
CH,ovary,2022,12
CH,ovary,2023,3
CH,pancreas,2015,1
CH,pancreas,2016,2
CH,pancreas,2017,5
CH,pancreas,2018,7
CH,pancreas,2019,6
CH,pancreas,2020,10
CH,pancreas,2021,22
CH,pancreas,2022,19
CH,pancreas,2023,8
CH,pelvis,2016,1
CH,pelvis,2017,1
CH,pelvis,2018,4
CH,pelvis,2019,9
CH,pelvis,2020,4
CH,pelvis,2021,15
CH,pelvis,2022,12
CH,pelvis,2023,1
CH,peripheral nervous system,2015,1
CH,peripheral nervous system,2017,1
CH,peripheral nervous system,2018,4
CH,peripheral nervous system,2019,6
CH,peripheral nervous system,2020,14
CH,peripheral nervous system,2021,4
CH,peripheral nervous system,2022,3
CH,peripheral nervous system,2023,3
CH,placenta,2014,1
CH,placenta,2016,1
CH,placenta,2017,2
CH,placenta,2018,5
CH,placenta,2019,14
CH,placenta,2020,21
CH,placenta,2021,32
CH,placenta,2022,32
CH,placenta,2023,15
CH,prostate,2015,1
CH,prostate,2016,2
CH,prostate,2017,10
CH,prostate,2018,28
CH,prostate,2019,49
CH,prostate,2020,48
CH,prostate,2021,81
CH,prostate,2022,101
CH,prostate,2023,44
CH,skeletal,2014,2
CH,skeletal,2015,5
CH,skeletal,2016,17
CH,skeletal,2017,34
CH,skeletal,2018,72
CH,skeletal,2019,71
CH,skeletal,2020,100
CH,skeletal,2021,109
CH,skeletal,2022,132
CH,skeletal,2023,54
CH,skin,1990,1
CH,skin,2014,2
CH,skin,2015,2
CH,skin,2016,12
CH,skin,2017,47
CH,skin,2018,69
CH,skin,2019,103
CH,skin,2020,134
CH,skin,2021,185
CH,skin,2022,235
CH,skin,2023,58
CH,small intestine,2017,1
CH,small intestine,2018,3
CH,small intestine,2019,2
CH,small intestine,2020,13
CH,small intestine,2021,11
CH,small intestine,2022,6
CH,spinal cord,2014,1
CH,spinal cord,2015,1
CH,spinal cord,2016,5
CH,spinal cord,2017,25
CH,spinal cord,2018,44
CH,spinal cord,2019,43
CH,spinal cord,2020,75
CH,spinal cord,2021,115
CH,spinal cord,2022,131
CH,spinal cord,2023,59
CH,spleen,2016,1
CH,spleen,2017,8
CH,spleen,2018,16
CH,spleen,2019,6
CH,spleen,2020,21
CH,spleen,2021,13
CH,spleen,2022,28
CH,thymus,2016,2
CH,thymus,2018,8
CH,thymus,2019,6
CH,thymus,2020,4
CH,thymus,2021,14
CH,thymus,2022,3
CH,trachea,2017,7
CH,trachea,2018,7
CH,trachea,2019,8
CH,trachea,2020,10
CH,trachea,2021,9
CH,trachea,2022,10
CH,trachea,2023,6
CH,ureter,2017,4
CH,ureter,2018,2
CH,ureter,2019,3
CH,ureter,2020,5
CH,ureter,2021,4
CH,ureter,2022,8
CH,ureter,2023,1
CH,urinary bladder,2016,4
CH,urinary bladder,2017,8
CH,urinary bladder,2018,17
CH,urinary bladder,2019,19
CH,urinary bladder,2020,28
CH,urinary bladder,2021,23
CH,urinary bladder,2022,32
CH,urinary bladder,2023,18
