iri,pref_label,type
http://purl.obolibrary.org/obo/PCL_0015041,inh l3-5 sst cdh3,CT
https://purl.org/ccf/ASCTB-TEMP_ganglion,ganglion,CT
http://purl.obolibrary.org/obo/CL_1000691,myofibroblast,CT
https://purl.org/ccf/ASCTB-TEMP_msn208,msn_208,CT
https://purl.org/ccf/ASCTB-TEMP_thex459,thex_459,CT
https://purl.org/ccf/ASCTB-TEMP_amex419,amex_419,CT
http://purl.obolibrary.org/obo/PCL_0015124,astro l1-6 fgfr3 plcg1,CT
https://purl.org/ccf/ASCTB-TEMP_keratinocyte-onychocyte-,keratinocyte (onychocyte),CT
http://purl.obolibrary.org/obo/PCL_0015027,inh l1 vip klhdc8b,CT
http://purl.obolibrary.org/obo/CL_3000001,hofbauer cell (hc),CT
https://purl.org/ccf/ASCTB-TEMP_mmb333,mmb_333,CT
https://purl.org/ccf/ASCTB-TEMP_lrl322,lrl_322,CT
http://purl.obolibrary.org/obo/CL_0009072,medullary thymic epithelial cell type 2,CT
http://purl.obolibrary.org/obo/CL_2000091,endometrial microvascular endothelial cell (emec),CT
http://purl.obolibrary.org/obo/CL_0000523,cytotrophoblast (ctb),CT
http://purl.obolibrary.org/obo/CL_0000945,b lineage,CT
https://purl.org/ccf/ASCTB-TEMP_ca13183,ca13_183,CT
http://purl.obolibrary.org/obo/PCL_0015119,oligo l3-6 opalin enpp6,CT
http://purl.obolibrary.org/obo/CL_0000872,macrophage,CT
http://purl.obolibrary.org/obo/PCL_0015079,oligo l2-6 opalin map6d1,CT
http://purl.obolibrary.org/obo/CL_0000573,retinal cone cell,CT
https://purl.org/ccf/ASCTB-TEMP_amnion-mesenchymal-stromal-cell-amsc-,amnion mesenchymal stromal cell (amsc),CT
http://purl.obolibrary.org/obo/CL_4023012,near-projecting glutamatergic cortical neuron,CT
https://purl.org/ccf/ASCTB-TEMP_splenic-smooth-muscle-cell,splenic smooth muscle cell,CT
https://purl.org/ccf/ASCTB-TEMP_ca4198,ca4_198,CT
http://purl.obolibrary.org/obo/CL_1001106,thick ascending limb cell,CT
https://purl.org/ccf/ASCTB-TEMP_msn215,msn_215,CT
http://purl.obolibrary.org/obo/PCL_0015108,exc l6 fezf2 klk7,CT
http://purl.obolibrary.org/obo/CL_0000099,interneuron,CT
http://purl.obolibrary.org/obo/CL_0009108,lymphatic endothelial cell-subcapsular sinus floor,CT
http://purl.obolibrary.org/obo/CL_0001050,cd8+ t cell,CT
http://purl.obolibrary.org/obo/CL_0001050,cd8 t cell effector memory,CT
http://purl.obolibrary.org/obo/CL_0002677,regulatory t cells,CT
https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle,vascular smooth muscle,CT
https://purl.org/ccf/ASCTB-TEMP_cge276,cge_276,CT
https://purl.org/ccf/ASCTB-TEMP_dlct6b105,dlct6b_105,CT
https://purl.org/ccf/ASCTB-TEMP_msn221,msn_221,CT
http://purl.obolibrary.org/obo/CL_0008036,extravillous trophoblast (endovascular),CT
http://purl.obolibrary.org/obo/CL_0008036,extravillous trophoblast (interstitial),CT
http://purl.obolibrary.org/obo/CL_0008036,extravillous trophoblast (evt),CT
http://purl.obolibrary.org/obo/CL_0000875,non-classical or patrolling monocyte,CT
http://purl.obolibrary.org/obo/CL_0000875,non classical monocyte,CT
http://purl.obolibrary.org/obo/PCL_0015123,astro l1 fgfr3 serpini2,CT
https://purl.org/ccf/ASCTB-TEMP_splat339,splat_339,CT
http://purl.obolibrary.org/obo/PCL_0015058,inh l6 sst th,CT
https://purl.org/ccf/ASCTB-TEMP_misc132,misc_132,CT
http://purl.obolibrary.org/obo/CL_0019026,periportal hepatocyte,CT
http://purl.obolibrary.org/obo/CL_0002565,iris pigment epithelial cell,CT
https://purl.org/ccf/ASCTB-TEMP_catecholaminergic-neuron,catecholaminergic neuron,CT
http://purl.obolibrary.org/obo/PCL_0015104,exc l6 fezf2 pdyn,CT
https://purl.org/ccf/ASCTB-TEMP_endometrial-epithelial-cell,endometrial epithelial cell,CT
https://purl.org/ccf/ASCTB-TEMP_emsn224,emsn_224,CT
http://purl.obolibrary.org/obo/CL_0002063,alveolar type ii cell,CT
https://purl.org/ccf/ASCTB-TEMP_cop41,cop_41,CT
https://purl.org/ccf/ASCTB-TEMP_splat395,splat_395,CT
http://purl.obolibrary.org/obo/CL_4033003,myoepithelial cell of bronchus submucosal gland,CT
http://purl.obolibrary.org/obo/PCL_0015080,exc l2-3 rorb ccdc68,CT
http://purl.obolibrary.org/obo/CL_1000308,fibroblast,CT
http://purl.obolibrary.org/obo/CL_0000148,melanocyte,CT
http://purl.obolibrary.org/obo/CL_0000646,keratinocyte (basal),CT
https://purl.org/ccf/ASCTB-TEMP_dlct6b97,dlct6b_97,CT
https://purl.org/ccf/ASCTB-TEMP_astro57,astro_57,CT
http://purl.obolibrary.org/obo/CL_0000485,tissue resident mucosal type mast cell,CT
https://purl.org/ccf/ASCTB-TEMP_amex158,amex_158,CT
https://purl.org/ccf/ASCTB-TEMP_dlnp94,dlnp_94,CT
https://purl.org/ccf/ASCTB-TEMP_ulit131,ulit_131,CT
https://purl.org/ccf/ASCTB-TEMP_splat396,splat_396,CT
https://purl.org/ccf/ASCTB-TEMP_ca13187,ca13_187,CT
http://purl.obolibrary.org/obo/CL_1001428,urothelium,CT
http://purl.obolibrary.org/obo/CL_0009109,lymphatic endothelial cell-trabeculae,CT
http://purl.obolibrary.org/obo/CL_1000850,macula densa cell,CT
http://purl.obolibrary.org/obo/PCL_0015008,inh l1 pax6 mir101-1,CT
http://purl.obolibrary.org/obo/CL_0000910,t cytotoxic cell,CT
http://purl.obolibrary.org/obo/CL_0000910,cytotoxic t cell,CT
http://purl.obolibrary.org/obo/CL_0000910,t killer,CT
https://purl.org/ccf/ASCTB-TEMP_dg204,dg_204,CT
http://purl.obolibrary.org/obo/CL_0000050,megakaryocyte-erythroid-mast cell progenitor (memp),CT
https://purl.org/ccf/ASCTB-TEMP_splat387,splat_387,CT
http://purl.obolibrary.org/obo/PCL_0015111,exc l3-5 fezf2 asgr2,CT
http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dc,CT
http://purl.obolibrary.org/obo/CL_1001099,efferent arteriole endothelial cell,CT
http://purl.obolibrary.org/obo/PCL_0015113,exc l5 fezf2 pkd2l1,CT
http://purl.obolibrary.org/obo/CL_0002604,hippocampal astrocyte,CT
http://purl.obolibrary.org/obo/PCL_0015126,vlmc l1-5 pdgfra colec12,CT
https://purl.org/ccf/ASCTB-TEMP_astro63,astro_63,CT
https://purl.org/ccf/ASCTB-TEMP_misc168,misc_168,CT
https://purl.org/ccf/ASCTB-TEMP_epen65,epen_65,CT
https://purl.org/ccf/ASCTB-TEMP_ca13185,ca13_185,CT
http://purl.obolibrary.org/obo/CL_0002332,ciliated cell of the bronchus,CT
http://purl.obolibrary.org/obo/CL_0002536,amnion epithelial cell (aec),CT
https://purl.org/ccf/ASCTB-TEMP_ulit129,ulit_129,CT
http://purl.obolibrary.org/obo/PCL_0015007,inh l3-6 pax6 linc01497,CT
https://purl.org/ccf/ASCTB-TEMP_amex172,amex_172,CT
https://purl.org/ccf/ASCTB-TEMP_midi438,midi_438,CT
http://purl.obolibrary.org/obo/CL_0000091,kupffer cell,CT
http://purl.obolibrary.org/obo/PCL_0015021,inh l1-3 vip hspb6,CT
http://purl.obolibrary.org/obo/CL_0000232,erythrocytes,CT
http://purl.obolibrary.org/obo/CL_0000860,classical inflammatory monocyte,CT
http://purl.obolibrary.org/obo/CL_0000874,macrophage,CT
http://purl.obolibrary.org/obo/CL_0000874,red pulp macrophage,CT
http://purl.obolibrary.org/obo/CL_4030021,intercalated cell type b,CT
http://purl.obolibrary.org/obo/CL_0009016,epithelial stem cell,CT
https://purl.org/ccf/ASCTB-TEMP_dg201,dg_201,CT
http://purl.obolibrary.org/obo/CL_0000915,surface intraepithelial cd8+ alph alpha positive alpha/beta lymphocyte,CT
http://purl.obolibrary.org/obo/CL_0000915,surface intraepithelial cd8+ alpha alpha positive alpha/beta lymphocyte,CT
http://purl.obolibrary.org/obo/CL_4023064,cge interneuron,CT
https://purl.org/ccf/ASCTB-TEMP_emsn223,emsn_223,CT
http://purl.obolibrary.org/obo/CL_0000764,mid erythroid,CT
http://purl.obolibrary.org/obo/CL_0000764,late erythroid,CT
http://purl.obolibrary.org/obo/CL_0000764,erythroid,CT
http://purl.obolibrary.org/obo/CL_0000764,early erythroid,CT
https://purl.org/ccf/ASCTB-TEMP_cop43,cop_43,CT
https://purl.org/ccf/ASCTB-TEMP_thex456,thex_456,CT
https://purl.org/ccf/ASCTB-TEMP_splat348,splat_348,CT
https://purl.org/ccf/ASCTB-TEMP_oligo44,oligo_44,CT
https://purl.org/ccf/ASCTB-TEMP_portal-fibroblast,portal fibroblast,CT
https://purl.org/ccf/ASCTB-TEMP_splat362,splat_362,CT
http://purl.obolibrary.org/obo/PCL_0015023,inh l1-2 vip scml4,CT
https://purl.org/ccf/ASCTB-TEMP_splat391,splat_391,CT
http://purl.obolibrary.org/obo/CL_4033008,vein endothelial cell of respiratory system,CT
http://purl.obolibrary.org/obo/CL_4023188,midget cell,CT
https://purl.org/ccf/ASCTB-TEMP_ca13179,ca13_179,CT
https://purl.org/ccf/ASCTB-TEMP_cge291,cge_291,CT
https://purl.org/ccf/ASCTB-TEMP_glutamic-acid-decarboxylase-65-cell,glutamic acid decarboxylase 65 cell,CT
https://purl.org/ccf/ASCTB-TEMP_emsn230,emsn_230,CT
http://purl.obolibrary.org/obo/CL_0000784,plasmacytoid dendritic cell,CT
http://purl.obolibrary.org/obo/CL_1000597,papillary tip epithelial cell,CT
http://purl.obolibrary.org/obo/CL_0000648,juxtaglomerular granular cell (renin positive),CT
https://purl.org/ccf/ASCTB-TEMP_vendac14,vendac_14,CT
https://purl.org/ccf/ASCTB-TEMP_misc165,misc_165,CT
http://purl.obolibrary.org/obo/CL_1000714,cortical collecting duct principal cell,CT
https://purl.org/ccf/ASCTB-TEMP_splat366,splat_366,CT
http://purl.obolibrary.org/obo/CL_0000542,lymphocyte,CT
http://purl.obolibrary.org/obo/CL_0009009,paneth,CT
https://purl.org/ccf/ASCTB-TEMP_astro54,astro_54,CT
https://purl.org/ccf/ASCTB-TEMP_mge241,mge_241,CT
https://purl.org/ccf/ASCTB-TEMP_splat400,splat_400,CT
https://purl.org/ccf/ASCTB-TEMP_midi439,midi_439,CT
https://purl.org/ccf/ASCTB-TEMP_splenic-stromal-sheath-cell,splenic stromal sheath cell,CT
http://purl.obolibrary.org/obo/CL_0000748,bipolar cell,CT
https://purl.org/ccf/ASCTB-TEMP_emsn222,emsn_222,CT
http://purl.obolibrary.org/obo/CL_0001069,innate lymphoid cell 2,CT
http://purl.obolibrary.org/obo/CL_0000836,promyelocyte,CT
https://purl.org/ccf/ASCTB-TEMP_msn217,msn_217,CT
http://purl.obolibrary.org/obo/CL_0002457,langerhans cell,CT
http://purl.obolibrary.org/obo/CL_4023074,mammillary body neuron,CT
https://purl.org/ccf/ASCTB-TEMP_splat421,splat_421,CT
https://purl.org/ccf/ASCTB-TEMP_midi434,midi_434,CT
http://purl.obolibrary.org/obo/CL_0000921,inkt,CT
http://purl.obolibrary.org/obo/CL_1000322,pancreatic goblet cell,CT
http://purl.obolibrary.org/obo/PCL_0015016,inh l1 pvalb sst asic4,CT
https://purl.org/ccf/ASCTB-TEMP_splat423,splat_423,CT
http://purl.obolibrary.org/obo/CL_1000718,inner medullary collecting duct cell,CT
http://purl.obolibrary.org/obo/CL_0002275,pp cell,CT
https://purl.org/ccf/ASCTB-TEMP_fbl28,fbl_28,CT
http://purl.obolibrary.org/obo/CL_0000814,natural killer t cell,CT
http://purl.obolibrary.org/obo/CL_0000814,mature nk t cell,CT
http://purl.obolibrary.org/obo/CL_0000814,nk lymphocytes,CT
https://purl.org/ccf/ASCTB-TEMP_ulit120,ulit_120,CT
https://purl.org/ccf/ASCTB-TEMP_misc166,misc_166,CT
http://purl.obolibrary.org/obo/PCL_0015045,inh l3-5 sst or5ah1p,CT
https://purl.org/ccf/ASCTB-TEMP_dlnp86,dlnp_86,CT
https://purl.org/ccf/ASCTB-TEMP_dlnp92,dlnp_92,CT
http://purl.obolibrary.org/obo/CL_0000065,ependymal cell,CT
https://purl.org/ccf/ASCTB-TEMP_dg200,dg_200,CT
https://purl.org/ccf/ASCTB-TEMP_amex157,amex_157,CT
https://purl.org/ccf/ASCTB-TEMP_lrl315,lrl_315,CT
https://purl.org/ccf/ASCTB-TEMP_msn219,msn_219,CT
https://purl.org/ccf/ASCTB-TEMP_dg202,dg_202,CT
http://purl.obolibrary.org/obo/CL_0000171,alpha cell,CT
http://purl.obolibrary.org/obo/CL_0008024,endocrine cell,CT
https://purl.org/ccf/ASCTB-TEMP_amex153,amex_153,CT
https://purl.org/ccf/ASCTB-TEMP_per22,per_22,CT
http://purl.obolibrary.org/obo/CL_0000212,absorptive,CT
http://purl.obolibrary.org/obo/CL_0000244,transitional,CT
http://purl.obolibrary.org/obo/CL_4033025,perichondrial fibroblast,CT
https://purl.org/ccf/ASCTB-TEMP_epen67,epen_67,CT
https://purl.org/ccf/ASCTB-TEMP_misc167,misc_167,CT
https://purl.org/ccf/ASCTB-TEMP_ulit123,ulit_123,CT
https://purl.org/ccf/ASCTB-TEMP_ulit133,ulit_133,CT
https://purl.org/ccf/ASCTB-TEMP_splat415,splat_415,CT
http://purl.obolibrary.org/obo/CL_0000942,plasmacytoid dendritic cell,CT
https://purl.org/ccf/ASCTB-TEMP_epen66,epen_66,CT
http://purl.obolibrary.org/obo/CL_1001607,articular chondrocyte,CT
https://purl.org/ccf/ASCTB-TEMP_astro62,astro_62,CT
https://purl.org/ccf/ASCTB-TEMP_cge283,cge_283,CT
https://purl.org/ccf/ASCTB-TEMP_cge293,cge_293,CT
https://purl.org/ccf/ASCTB-TEMP_semilunar-cell,semilunar cell,CT
https://purl.org/ccf/ASCTB-TEMP_mge236,mge_236,CT
https://purl.org/ccf/ASCTB-TEMP_vendvc16,vendvc_16,CT
https://purl.org/ccf/ASCTB-TEMP_splat334,splat_334,CT
https://purl.org/ccf/ASCTB-TEMP_midi433,midi_433,CT
https://purl.org/ccf/ASCTB-TEMP_mge246,mge_246,CT
https://purl.org/ccf/ASCTB-TEMP_splat378,splat_378,CT
https://purl.org/ccf/ASCTB-TEMP_venda18,venda_18,CT
https://purl.org/ccf/ASCTB-TEMP_vsmc19,vsmc_19,CT
http://purl.obolibrary.org/obo/PCL_0015109,exc l6 fezf2 pogk,CT
https://purl.org/ccf/ASCTB-TEMP_mgl4,mgl_4,CT
http://purl.obolibrary.org/obo/CL_2000062,placental microvascular endothelial cells,CT
http://purl.obolibrary.org/obo/PCL_0015011,inh l2 pax6 frem2,CT
http://purl.obolibrary.org/obo/CL_4033018,lung megakaryocyte,CT
https://purl.org/ccf/ASCTB-TEMP_ca13189,ca13_189,CT
https://purl.org/ccf/ASCTB-TEMP_lrl318,lrl_318,CT
https://purl.org/ccf/ASCTB-TEMP_thex454,thex_454,CT
https://purl.org/ccf/ASCTB-TEMP_cbi305,cbi_305,CT
http://purl.obolibrary.org/obo/CL_0002207,tuft cell,CT
https://purl.org/ccf/ASCTB-TEMP_thex448,thex_448,CT
https://purl.org/ccf/ASCTB-TEMP_midi440,midi_440,CT
https://purl.org/ccf/ASCTB-TEMP_splat351,splat_351,CT
http://purl.obolibrary.org/obo/PCL_0015039,inh l3-5 vip tac3,CT
https://purl.org/ccf/ASCTB-TEMP_url309,url_309,CT
https://purl.org/ccf/ASCTB-TEMP_misc401,misc_401,CT
https://purl.org/ccf/ASCTB-TEMP_splat237,splat_237,CT
https://purl.org/ccf/ASCTB-TEMP_cop75,cop_75,CT
https://purl.org/ccf/ASCTB-TEMP_l5et117,l5et_117,CT
https://purl.org/ccf/ASCTB-TEMP_dlnp90,dlnp_90,CT
https://purl.org/ccf/ASCTB-TEMP_fbl31,fbl_31,CT
http://purl.obolibrary.org/obo/CL_2000067,fibroblast,CT
https://purl.org/ccf/ASCTB-TEMP_oligo48,oligo_48,CT
https://purl.org/ccf/ASCTB-TEMP_splat374,splat_374,CT
http://purl.obolibrary.org/obo/CL_4023068,thalamic excitatory neuron,CT
http://purl.obolibrary.org/obo/CL_0009104,b cell zone reticular cell,CT
http://purl.obolibrary.org/obo/PCL_0015084,exc l3-5 rorb lama4,CT
https://purl.org/ccf/ASCTB-TEMP_mge247,mge_247,CT
https://purl.org/ccf/ASCTB-TEMP_mantle-zone-b-cell,mantle zone b cell,CT
https://purl.org/ccf/ASCTB-TEMP_hillock-cell-of-prostatic-urethra,hillock cell of prostatic urethra,CT
https://purl.org/ccf/ASCTB-TEMP_amex154,amex_154,CT
https://purl.org/ccf/ASCTB-TEMP_chrp78,chrp_78,CT
http://purl.obolibrary.org/obo/CL_0002208,tuft cell,CT
http://purl.obolibrary.org/obo/CL_0002557,fibroblast of pulmonary artery,CT
https://purl.org/ccf/ASCTB-TEMP_dlit145,dlit_145,CT
http://purl.obolibrary.org/obo/CL_0002079,ductal cell,CT
https://purl.org/ccf/ASCTB-TEMP_ca13186,ca13_186,CT
https://purl.org/ccf/ASCTB-TEMP_splat382,splat_382,CT
http://purl.obolibrary.org/obo/PCL_0015060,inh l5-6 pvalb zfpm2-as1,CT
https://purl.org/ccf/ASCTB-TEMP_splenic-littoral-cell,splenic littoral cell,CT
http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,CT
http://purl.obolibrary.org/obo/CL_0000778,mononuclear osteoclast,CT
https://purl.org/ccf/ASCTB-TEMP_ca13163,ca13_163,CT
http://purl.obolibrary.org/obo/CL_0019019,tracheobronchial smooth muscle,CT
http://purl.obolibrary.org/obo/CL_0019019,tracheobronchial smooth muscle cell,CT
https://purl.org/ccf/ASCTB-TEMP_midi435,midi_435,CT
https://purl.org/ccf/ASCTB-TEMP_mmb330,mmb_330,CT
https://purl.org/ccf/ASCTB-TEMP_splat398,splat_398,CT
http://purl.obolibrary.org/obo/CL_0000779,multinuclear osteoclast,CT
http://purl.obolibrary.org/obo/CL_0009114,monocytoid b cell,CT
https://purl.org/ccf/ASCTB-TEMP_splat432,splat_432,CT
https://purl.org/ccf/ASCTB-TEMP_vsmc20,vsmc_20,CT
https://purl.org/ccf/ASCTB-TEMP_midi441,midi_441,CT
http://purl.obolibrary.org/obo/PCL_0015066,inh l1-2 pvalb cdk20,CT
https://purl.org/ccf/ASCTB-TEMP_amex171,amex_171,CT
https://purl.org/ccf/ASCTB-TEMP_prostate-perictye,prostate perictye,CT
http://purl.obolibrary.org/obo/CL_0000559,promonocyte,CT
https://purl.org/ccf/ASCTB-TEMP_splat349,splat_349,CT
http://purl.obolibrary.org/obo/CL_0002574,stromal cell,CT
http://purl.obolibrary.org/obo/CL_0000913,"effector memory cd8-positive, alpha-beta t cell",CT
https://purl.org/ccf/ASCTB-TEMP_mgl7,mgl_7,CT
https://purl.org/ccf/ASCTB-TEMP_thex450,thex_450,CT
http://purl.obolibrary.org/obo/CL_0000526,neuron cell,CT
http://purl.obolibrary.org/obo/PCL_0015099,exc l5 themis linc01116,CT
http://purl.obolibrary.org/obo/CL_4030012,descending thin limb cell type 1,CT
https://purl.org/ccf/ASCTB-TEMP_lrl320,lrl_320,CT
https://purl.org/ccf/ASCTB-TEMP_llc266,llc_266,CT
https://purl.org/ccf/ASCTB-TEMP_splat375,splat_375,CT
https://purl.org/ccf/ASCTB-TEMP_cbi307,cbi_307,CT
https://purl.org/ccf/ASCTB-TEMP_oligo40,oligo_40,CT
https://purl.org/ccf/ASCTB-TEMP_cge282,cge_282,CT
https://purl.org/ccf/ASCTB-TEMP_mmb323,mmb_323,CT
http://purl.obolibrary.org/obo/CL_1000321,goblet,CT
https://purl.org/ccf/ASCTB-TEMP_splat379,splat_379,CT
https://purl.org/ccf/ASCTB-TEMP_splat342,splat_342,CT
https://purl.org/ccf/ASCTB-TEMP_emsn228,emsn_228,CT
https://purl.org/ccf/ASCTB-TEMP_ulit121,ulit_121,CT
http://purl.obolibrary.org/obo/CL_0002591,smooth muscle cell of the pulmonary artery,CT
https://purl.org/ccf/ASCTB-TEMP_msn213,msn_213,CT
https://purl.org/ccf/ASCTB-TEMP_midi437,midi_437,CT
https://purl.org/ccf/ASCTB-TEMP_ca13180,ca13_180,CT
http://purl.obolibrary.org/obo/CL_1000487,prostate smooth muscle,CT
https://purl.org/ccf/ASCTB-TEMP_splat359,splat_359,CT
https://purl.org/ccf/ASCTB-TEMP_basal-cell-of-prostatic-urethra,basal cell of prostatic urethra,CT
https://purl.org/ccf/ASCTB-TEMP_per21,per_21,CT
http://purl.obolibrary.org/obo/CL_0009082,double negative thymocyte 3,CT
https://purl.org/ccf/ASCTB-TEMP_mgl5,mgl_5,CT
https://purl.org/ccf/ASCTB-TEMP_splat390,splat_390,CT
http://purl.obolibrary.org/obo/CL_0002306,proximal tubule epithelial cell,CT
https://purl.org/ccf/ASCTB-TEMP_dlnp95,dlnp_95,CT
http://purl.obolibrary.org/obo/CL_0000644,bergmann glial cell,CT
http://purl.obolibrary.org/obo/CL_0000877,tingible body macrophage,CT
https://purl.org/ccf/ASCTB-TEMP_splat365,splat_365,CT
https://purl.org/ccf/ASCTB-TEMP_splat376,splat_376,CT
https://purl.org/ccf/ASCTB-TEMP_mge249,mge_249,CT
https://purl.org/ccf/ASCTB-TEMP_thex449,thex_449,CT
http://purl.obolibrary.org/obo/PCL_0015054,inh l5-6 sst dnajc14,CT
https://purl.org/ccf/ASCTB-TEMP_b-cell,b cell,CT
http://purl.obolibrary.org/obo/CL_4023039,amygdala excitatory neuron,CT
http://purl.obolibrary.org/obo/CL_1001431,collecting duct principal cell,CT
https://purl.org/ccf/ASCTB-TEMP_epen71,epen_71,CT
http://purl.obolibrary.org/obo/CL_0002329,basal epithelial cell of tracheobronchial tree,CT
https://purl.org/ccf/ASCTB-TEMP_cge277,cge_277,CT
http://purl.obolibrary.org/obo/CL_1001107,ascending thin limb cell,CT
https://purl.org/ccf/ASCTB-TEMP_oligo46,oligo_46,CT
http://purl.obolibrary.org/obo/CL_0001067,natural killer cell / innate lymphoid cell 1,CT
https://purl.org/ccf/ASCTB-TEMP_placental-stromal-cell-psc-,placental stromal cell (psc),CT
http://purl.obolibrary.org/obo/CL_1000331,serous cell of epithelium of bronchus,CT
http://purl.obolibrary.org/obo/CL_0000509,gastrin cell,CT
http://purl.obolibrary.org/obo/CL_1000325,goblet,CT
https://purl.org/ccf/ASCTB-TEMP_llc267,llc_267,CT
https://purl.org/ccf/ASCTB-TEMP_dlct6b104,dlct6b_104,CT
https://purl.org/ccf/ASCTB-TEMP_splat420,splat_420,CT
https://purl.org/ccf/ASCTB-TEMP_mmb332,mmb_332,CT
http://purl.obolibrary.org/obo/CL_1000330,serous cell of epithelium of trachea,CT
http://purl.obolibrary.org/obo/CL_0010012,cerebral cortex neuron,CT
https://purl.org/ccf/ASCTB-TEMP_dlit148,dlit_148,CT
https://purl.org/ccf/ASCTB-TEMP_amex159,amex_159,CT
http://purl.obolibrary.org/obo/CL_4030014,descending thin limb cell type 3,CT
http://purl.obolibrary.org/obo/CL_0000844,germinal center b cell,CT
https://purl.org/ccf/ASCTB-TEMP_cge295,cge_295,CT
https://purl.org/ccf/ASCTB-TEMP_subepithelial-membrane,subepithelial membrane,CT
http://purl.obolibrary.org/obo/CL_0005019,epsilon cell,CT
http://purl.obolibrary.org/obo/CL_2000054,pit cell,CT
https://purl.org/ccf/ASCTB-TEMP_msn212,msn_212,CT
https://purl.org/ccf/ASCTB-TEMP_splat370,splat_370,CT
https://purl.org/ccf/ASCTB-TEMP_epen68,epen_68,CT
https://purl.org/ccf/ASCTB-TEMP_dlct6b103,dlct6b_103,CT
http://purl.obolibrary.org/obo/CL_0000287,photoreceptor,CT
https://purl.org/ccf/ASCTB-TEMP_vendv17,vendv_17,CT
http://purl.obolibrary.org/obo/CL_1000417,myoepithelial,CT
http://purl.obolibrary.org/obo/CL_1000417,myoepithelial cell,CT
https://purl.org/ccf/ASCTB-TEMP_mge262,mge_262,CT
https://purl.org/ccf/ASCTB-TEMP_splat371,splat_371,CT
http://purl.obolibrary.org/obo/CL_0000577,enterochromaffin cell,CT
https://purl.org/ccf/ASCTB-TEMP_ca4191,ca4_191,CT
https://purl.org/ccf/ASCTB-TEMP_splat431,splat_431,CT
http://purl.obolibrary.org/obo/CL_0002095,hilar cell,CT
https://purl.org/ccf/ASCTB-TEMP_capsule-mesenchymal-stromal-cell,capsule mesenchymal stromal cell,CT
https://purl.org/ccf/ASCTB-TEMP_mono3,mono_3,CT
https://purl.org/ccf/ASCTB-TEMP_cge289,cge_289,CT
https://purl.org/ccf/ASCTB-TEMP_splat385,splat_385,CT
https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,tbet low liver nk cell,CT
https://purl.org/ccf/ASCTB-TEMP_dlnp93,dlnp_93,CT
http://purl.obolibrary.org/obo/PCL_0015025,inh l1-3 vip chrna2,CT
https://purl.org/ccf/ASCTB-TEMP_amex162,amex_162,CT
https://purl.org/ccf/ASCTB-TEMP_oligo49,oligo_49,CT
https://purl.org/ccf/ASCTB-TEMP_ca13184,ca13_184,CT
https://purl.org/ccf/ASCTB-TEMP_thex460,thex_460,CT
https://purl.org/ccf/ASCTB-TEMP_url311,url_311,CT
http://purl.obolibrary.org/obo/CL_0002193,myelocyte,CT
https://purl.org/ccf/ASCTB-TEMP_splat336,splat_336,CT
https://purl.org/ccf/ASCTB-TEMP_misc177,misc_177,CT
https://purl.org/ccf/ASCTB-TEMP_mge260,mge_260,CT
https://purl.org/ccf/ASCTB-TEMP_llc273,llc_273,CT
https://purl.org/ccf/ASCTB-TEMP_emsn229,emsn_229,CT
http://purl.obolibrary.org/obo/CL_0000604,retinal rod cell,CT
http://purl.obolibrary.org/obo/CL_0000062,osteoblasts,CT
http://purl.obolibrary.org/obo/CL_0000062,osteoblast,CT
http://purl.obolibrary.org/obo/CL_0011103,sympathetic neuron,CT
https://purl.org/ccf/ASCTB-TEMP_url308,url_308,CT
https://purl.org/ccf/ASCTB-TEMP_mge242,mge_242,CT
https://purl.org/ccf/ASCTB-TEMP_mge250,mge_250,CT
http://purl.obolibrary.org/obo/CL_0000972,memory b cell,CT
http://purl.obolibrary.org/obo/CL_0000972,switched b cell,CT
https://purl.org/ccf/ASCTB-TEMP_bcell0,bcell_0,CT
https://purl.org/ccf/ASCTB-TEMP_emsn232,emsn_232,CT
https://purl.org/ccf/ASCTB-TEMP_cbi301,cbi_301,CT
https://purl.org/ccf/ASCTB-TEMP_perineurial-cells,perineurial cells,CT
https://purl.org/ccf/ASCTB-TEMP_lympho-myeloid-progenitor-cell-lmpp-,lympho-myeloid progenitor cell (lmpp),CT
https://purl.org/ccf/ASCTB-TEMP_chrp80,chrp_80,CT
https://purl.org/ccf/ASCTB-TEMP_splat352,splat_352,CT
http://purl.obolibrary.org/obo/PCL_0015067,inh l2 pvalb frzb,CT
https://purl.org/ccf/ASCTB-TEMP_lrl319,lrl_319,CT
https://purl.org/ccf/ASCTB-TEMP_msn430,msn_430,CT
https://purl.org/ccf/ASCTB-TEMP_cytotoxic-memory-t-cell,cytotoxic memory t cell,CT
https://purl.org/ccf/ASCTB-TEMP_mge254,mge_254,CT
https://purl.org/ccf/ASCTB-TEMP_msn214,msn_214,CT
https://purl.org/ccf/ASCTB-TEMP_misc170,misc_170,CT
https://purl.org/ccf/ASCTB-TEMP_url312,url_312,CT
http://purl.obolibrary.org/obo/CL_1001109,cortical thick ascending limb cell,CT
https://purl.org/ccf/ASCTB-TEMP_splat360,splat_360,CT
https://purl.org/ccf/ASCTB-TEMP_mmb331,mmb_331,CT
