iri,pref_label,type
http://identifiers.org/hgnc/7178,MMRN1,BM
http://identifiers.org/hgnc/9844,RAMP2,BM
http://identifiers.org/hgnc/3070,DUSP4,BM
http://identifiers.org/hgnc/637,AQP4,BM
http://identifiers.org/hgnc/637,Aquaporin 4,BM
http://identifiers.org/hgnc/12723,VSX1,BM
http://identifiers.org/hgnc/18504,FCRLA,BM
http://identifiers.org/hgnc/16938,IFI44,BM
http://identifiers.org/hgnc/12663,VCAM1,BM
http://identifiers.org/hgnc/12663,CD106,BM
http://identifiers.org/hgnc/12663,VCAM-1,BM
http://identifiers.org/hgnc/11040,SLC5A5,BM
http://identifiers.org/hgnc/1911,keratin 19,BM
http://identifiers.org/hgnc/1911,p60,BM
http://identifiers.org/hgnc/9053,CD87,BM
http://identifiers.org/hgnc/12695,VIPR2,BM
http://identifiers.org/hgnc/23571,COBLL1,BM
http://identifiers.org/hgnc/2466,CSPG4,BM
http://identifiers.org/hgnc/11126,smoothelin,BM
http://identifiers.org/hgnc/591,BIRC3,BM
http://identifiers.org/hgnc/7908,NPHS1,BM
http://identifiers.org/hgnc/8518,OTP,BM
http://identifiers.org/hgnc/4471,GPR17,BM
http://identifiers.org/hgnc/9142,PRRX1,BM
http://identifiers.org/hgnc/4444,GP9,BM
http://identifiers.org/hgnc/4444,GP9+,BM
http://identifiers.org/hgnc/26838,TIGIT,BM
http://identifiers.org/hgnc/18651,ADGRD2,BM
http://identifiers.org/hgnc/3969,FSHR,BM
http://identifiers.org/hgnc/42742,LINC00410,BM
http://identifiers.org/hgnc/17362,ARID5B,BM
http://identifiers.org/hgnc/6740,LYZ,BM
http://identifiers.org/hgnc/6740,Lysozyme,BM
http://identifiers.org/hgnc/6119,IRF4,BM
http://identifiers.org/hgnc/15503,LILRA4,BM
http://identifiers.org/hgnc/14674,PCDH15,BM
http://identifiers.org/hgnc/7899,NPDC1,BM
http://identifiers.org/hgnc/16814,DACH2,BM
http://identifiers.org/hgnc/30619,SPHKAP,BM
http://identifiers.org/hgnc/9035,PLA2G4A,BM
http://identifiers.org/hgnc/50507,CTXND1,BM
http://identifiers.org/hgnc/12780,WNT2,BM
http://identifiers.org/hgnc/5129,HOXC8,BM
http://identifiers.org/hgnc/5130,HOXC9,BM
http://identifiers.org/hgnc/23503,SLITRK6,BM
http://identifiers.org/hgnc/19129,PSAT1,BM
http://identifiers.org/hgnc/11241,SPI1,BM
http://identifiers.org/hgnc/49642,LINC01210,BM
http://identifiers.org/hgnc/4453,GPC5,BM
http://identifiers.org/hgnc/6724,LUM,BM
http://identifiers.org/hgnc/2195,Collagen XVIII,BM
http://identifiers.org/hgnc/7884,NOTCH4,BM
http://identifiers.org/hgnc/11117,SMA,BM
http://identifiers.org/hgnc/17175,PLCE1,BM
http://identifiers.org/hgnc/3180,EDNRB,BM
http://identifiers.org/hgnc/26534,FER1L6-AS2,BM
http://identifiers.org/hgnc/17474,ESAM,BM
http://identifiers.org/hgnc/3023,DRD2,BM
http://identifiers.org/hgnc/3023,dopamine receptor D2,BM
http://identifiers.org/hgnc/16916,CLEC10A,BM
http://identifiers.org/hgnc/16916,CLEC10A+,BM
http://identifiers.org/hgnc/15472,ALDH1A2,BM
http://identifiers.org/hgnc/7739,NEFL,BM
http://identifiers.org/hgnc/12568,UNC5B,BM
http://identifiers.org/hgnc/1527,CAV1,BM
http://identifiers.org/hgnc/20391,SULF1,BM
http://identifiers.org/hgnc/9831,RAG1,BM
http://identifiers.org/hgnc/221,ADAMTS5,BM
http://identifiers.org/hgnc/4280,Cx45,BM
http://identifiers.org/hgnc/30881,ALG13,BM
http://identifiers.org/hgnc/3145,TRPV5,BM
http://identifiers.org/hgnc/23729,MKX,BM
http://identifiers.org/hgnc/710,ARR3,BM
http://identifiers.org/hgnc/710,Arrestin-C,BM
http://identifiers.org/hgnc/14467,SLC26A7,BM
http://identifiers.org/hgnc/8076,NXPH2,BM
http://identifiers.org/hgnc/7203,CD200,BM
http://identifiers.org/hgnc/4502,CRTH2,BM
http://identifiers.org/hgnc/4502,CD294,BM
http://identifiers.org/hgnc/2193,COL16A1,BM
http://identifiers.org/hgnc/2197,COL1A1,BM
http://identifiers.org/hgnc/2197,Collagen I,BM
http://identifiers.org/hgnc/2197,COL1A1: collagen type I alpha 1 chain,BM
http://identifiers.org/hgnc/2209,COL5A1,BM
http://identifiers.org/hgnc/6526,LCN2,BM
http://identifiers.org/hgnc/12872,ZIC1,BM
http://identifiers.org/hgnc/19317,P3H2,BM
http://identifiers.org/hgnc/12276,TRGC2,BM
http://identifiers.org/hgnc/7941,NPPC,BM
http://identifiers.org/hgnc/9623,Thymosin alpha-1,BM
http://identifiers.org/hgnc/2217,COL9A1,BM
http://identifiers.org/hgnc/6153,Integrin b1,BM
http://identifiers.org/hgnc/14271,STK32B,BM
http://identifiers.org/hgnc/27220,TMEM213,BM
http://identifiers.org/hgnc/11255,SPP1,BM
http://identifiers.org/hgnc/6156,ITGB3,BM
http://identifiers.org/hgnc/6156,CD61,BM
http://identifiers.org/hgnc/20318,SMOC1,BM
http://identifiers.org/hgnc/4554,GPX2,BM
http://identifiers.org/hgnc/6654,LMX1B,BM
http://identifiers.org/hgnc/18391,SCGB3A2,BM
http://identifiers.org/hgnc/10854,SHOX2,BM
http://identifiers.org/hgnc/4460,GPM6A,BM
http://identifiers.org/hgnc/2026,CLCNKA,BM
http://identifiers.org/hgnc/6416,KRT14,BM
http://identifiers.org/hgnc/6416,keratin 14,BM
http://identifiers.org/hgnc/19084,JAML,BM
http://identifiers.org/hgnc/20660,TSPAN18,BM
http://identifiers.org/hgnc/17946,NOSIP,BM
http://identifiers.org/hgnc/738,ASCL1,BM
http://identifiers.org/hgnc/8008,NRXN1,BM
http://identifiers.org/hgnc/4170,GATA1,BM
http://identifiers.org/hgnc/8747,PCSK5,BM
http://identifiers.org/hgnc/10726,SEMA3D,BM
http://identifiers.org/hgnc/1690,CD5L+,BM
http://identifiers.org/hgnc/2700,DCLK1,BM
http://identifiers.org/hgnc/2700,DCKL1,BM
http://identifiers.org/hgnc/9957,RELN,BM
http://identifiers.org/hgnc/16905,KLHL41,BM
http://identifiers.org/hgnc/11782,TH,BM
http://identifiers.org/hgnc/27013,TRABD2A,BM
http://identifiers.org/hgnc/7756,nestin,BM
http://identifiers.org/hgnc/10513,SAA1,BM
http://identifiers.org/hgnc/6594,LHX2,BM
http://identifiers.org/hgnc/6112,IQGAP2,BM
http://identifiers.org/hgnc/10612,CCL14,BM
http://identifiers.org/hgnc/13635,PLVAP,BM
http://identifiers.org/hgnc/13635,Pal-E antigen,BM
http://identifiers.org/hgnc/14686,JAM2,BM
http://identifiers.org/hgnc/1641,CD209,BM
http://identifiers.org/hgnc/1641,DC-SIGN,BM
http://identifiers.org/hgnc/1764,CDH5,BM
http://identifiers.org/hgnc/1764,CD144,BM
http://identifiers.org/hgnc/1764,CDH5 (CD144),BM
http://identifiers.org/hgnc/30455,CD300LG,BM
http://identifiers.org/hgnc/4940,HLA-DPB1,BM
http://identifiers.org/hgnc/5344,ICAM1,BM
http://identifiers.org/hgnc/5344,CD54,BM
http://identifiers.org/hgnc/5344,ICAM-1,BM
http://identifiers.org/hgnc/9707,PVRL2,BM
http://identifiers.org/hgnc/24222,CDC20B,BM
http://identifiers.org/hgnc/15985,SVEP1,BM
http://identifiers.org/hgnc/17890,HPGDS,BM
http://identifiers.org/hgnc/17890,HPGDS+,BM
http://identifiers.org/hgnc/537,ANXA2,BM
http://identifiers.org/hgnc/11249,sialophorin/p43,BM
http://identifiers.org/hgnc/11249,CD43,BM
http://identifiers.org/hgnc/53007,LINC02147,BM
http://identifiers.org/hgnc/1820,CEACAM8,BM
http://identifiers.org/hgnc/1820,CD66,BM
http://identifiers.org/hgnc/1820,CD66b,BM
http://identifiers.org/hgnc/4015,FUT4,BM
http://identifiers.org/hgnc/4015,CD15,BM
http://identifiers.org/hgnc/500,CD13,BM
http://identifiers.org/hgnc/6140,ITGA4,BM
http://identifiers.org/hgnc/6140,CD49d,BM
http://identifiers.org/hgnc/6140,Integrin a4,BM
http://identifiers.org/hgnc/6720,LTF,BM
http://identifiers.org/hgnc/1485,CAPN8,BM
http://identifiers.org/hgnc/6141,Integrin a5,BM
http://identifiers.org/hgnc/1318,C3+,BM
http://identifiers.org/hgnc/11073,SLC9A3,BM
http://identifiers.org/hgnc/49597,LINC01197,BM
http://identifiers.org/hgnc/2766,DEFB1,BM
http://identifiers.org/hgnc/7843,NMBR,BM
http://identifiers.org/hgnc/14025,SLC5A7,BM
http://identifiers.org/hgnc/4164,Gastrin,BM
http://identifiers.org/hgnc/6731,NKp46,BM
http://identifiers.org/hgnc/10499,S100A9,BM
http://identifiers.org/hgnc/10773,SFN,BM
http://identifiers.org/hgnc/11195,SOX2,BM
http://identifiers.org/hgnc/1240,SLP1,BM
http://identifiers.org/hgnc/13348,LYD,BM
http://identifiers.org/hgnc/15464,SPINK5,BM
http://identifiers.org/hgnc/17637,PERP,BM
http://identifiers.org/hgnc/18180,CALML5,BM
http://identifiers.org/hgnc/30743,TSLP,BM
http://identifiers.org/hgnc/1119,SOX10,BM
http://identifiers.org/hgnc/9108,PMAIP1,BM
http://identifiers.org/hgnc/11190,SOX10,BM
http://identifiers.org/hgnc/11190,SRY-box transcription factor 10,BM
http://identifiers.org/hgnc/3620,FCGR3B,BM
http://identifiers.org/hgnc/3620,CD16b,BM
http://identifiers.org/hgnc/18549,DCSTAMP,BM
http://identifiers.org/hgnc/25723,VASH2,BM
http://identifiers.org/hgnc/17732,SYNPO2,BM
http://identifiers.org/hgnc/13299,LGR4,BM
http://identifiers.org/hgnc/9093,PLTP,BM
http://identifiers.org/hgnc/26295,CCDC102B,BM
http://identifiers.org/hgnc/10802,SFTPC,BM
http://identifiers.org/hgnc/12749,LAT2,BM
http://identifiers.org/hgnc/6111,IQGAP2,BM
http://identifiers.org/hgnc/1611,ACKR4,BM
http://identifiers.org/hgnc/9005,PITX2,BM
http://identifiers.org/hgnc/2213,COL6A3,BM
http://identifiers.org/hgnc/25897,MFSD2A,BM
http://identifiers.org/hgnc/570,AP3M2,BM
http://identifiers.org/hgnc/4324,GLP1R,BM
http://identifiers.org/hgnc/30125,MZB1,BM
http://identifiers.org/hgnc/1569,CCK,BM
http://identifiers.org/hgnc/1569,Cholecystokinin,BM
http://identifiers.org/hgnc/1569,cholecystokinin,BM
http://identifiers.org/hgnc/3600,FBLN1,BM
http://identifiers.org/hgnc/3024,DRD3,BM
http://identifiers.org/hgnc/53225,LINC02306,BM
http://identifiers.org/hgnc/11509,SYT1,BM
http://identifiers.org/hgnc/24039,CLMP,BM
http://identifiers.org/hgnc/3755,FLNB,BM
http://identifiers.org/hgnc/6277,KCNK2,BM
http://identifiers.org/hgnc/2097,CMA1,BM
http://identifiers.org/hgnc/27725,F11-AS1,BM
http://identifiers.org/hgnc/1603,CCR2,BM
http://identifiers.org/hgnc/1603,FUT4,BM
http://identifiers.org/hgnc/1603,HLA-DRA,BM
http://identifiers.org/hgnc/23392,CARM1P1,BM
http://identifiers.org/hgnc/25436,TMEM132C,BM
http://identifiers.org/hgnc/14866,HHIP,BM
http://identifiers.org/hgnc/8079,FRMD7,BM
http://identifiers.org/hgnc/15195,OR51E2,BM
http://identifiers.org/hgnc/6722,BCAM,BM
http://identifiers.org/hgnc/2654,CYR61,BM
http://identifiers.org/hgnc/2654,CCN1,BM
http://identifiers.org/hgnc/7076,MIA,BM
http://identifiers.org/hgnc/14615,PAPPA2,BM
http://identifiers.org/hgnc/29266,KLHL14,BM
http://identifiers.org/hgnc/1698,CD79A,BM
http://identifiers.org/hgnc/1698,CD79a+,BM
http://identifiers.org/hgnc/1698,CD79a,BM
http://identifiers.org/hgnc/1698,CD79a molecule,BM
http://identifiers.org/hgnc/6136,ITGA11,BM
http://identifiers.org/hgnc/10724,SEMA3B,BM
http://identifiers.org/hgnc/9403,PRKCH,BM
http://identifiers.org/hgnc/51662,LINC01608,BM
http://identifiers.org/hgnc/9086,PLP1,BM
http://identifiers.org/hgnc/10489,S100A12,BM
http://identifiers.org/hgnc/10489,S100,BM
http://identifiers.org/hgnc/6173,ITM2A,BM
http://identifiers.org/hgnc/11853,TM4SF1,BM
http://identifiers.org/hgnc/10500,S100,BM
http://identifiers.org/hgnc/10500,S100 calcium binding protein B,BM
http://identifiers.org/hgnc/16267,WNT16,BM
http://identifiers.org/hgnc/1707,CD8B,BM
http://identifiers.org/hgnc/9995,RGS13,BM
http://identifiers.org/hgnc/5472,IGFBP3,BM
http://identifiers.org/hgnc/12580,UPK3A,BM
http://identifiers.org/hgnc/40401,NFIA-AS2,BM
http://identifiers.org/hgnc/13517,CLIC5,BM
http://identifiers.org/hgnc/2625,CYP2D6,BM
http://identifiers.org/hgnc/6483,LAMA3,BM
http://identifiers.org/hgnc/5951,CADM1,BM
http://identifiers.org/hgnc/3236,EGFR,BM
http://identifiers.org/hgnc/12769,CCN4,BM
http://identifiers.org/hgnc/2067,PDLIM1,BM
http://identifiers.org/hgnc/5476,IGFBP7,BM
http://identifiers.org/hgnc/11526,TACR1,BM
http://identifiers.org/hgnc/11526,tachykinin receptor 1,BM
http://identifiers.org/hgnc/8659,PCDH7,BM
http://identifiers.org/hgnc/8759,PDC,BM
http://identifiers.org/hgnc/8759,phosducin,BM
http://identifiers.org/hgnc/3068,DUSP2,BM
http://identifiers.org/hgnc/3621,FCGRT,BM
http://identifiers.org/hgnc/10723,SEMA3A,BM
http://identifiers.org/hgnc/17106,BEST4,BM
http://identifiers.org/hgnc/4278,GJA4,BM
http://identifiers.org/hgnc/28870,MDFIC,BM
http://identifiers.org/hgnc/14013,SMC4,BM
http://identifiers.org/hgnc/15847,RBP5,BM
http://identifiers.org/hgnc/9219,POU4F2,BM
http://identifiers.org/hgnc/13600,FBXL21P,BM
http://identifiers.org/hgnc/13741,SNTG2,BM
http://identifiers.org/hgnc/17108,ADAMTS16,BM
http://identifiers.org/hgnc/10046,EAR11,BM
http://identifiers.org/hgnc/1543,CBLN1,BM
http://identifiers.org/hgnc/11056,SLC6A9,BM
http://identifiers.org/hgnc/14864,COL5A3,BM
http://identifiers.org/hgnc/4319,GLI3,BM
http://identifiers.org/hgnc/26299,SH3RF2,BM
http://identifiers.org/hgnc/3020,DRD1,BM
http://identifiers.org/hgnc/10941,SLC1A3,BM
http://identifiers.org/hgnc/2095,CLU,BM
http://identifiers.org/hgnc/2095,CLU+,BM
http://identifiers.org/hgnc/2338,CRABP1,BM
http://identifiers.org/hgnc/2418,CRYM,BM
http://identifiers.org/hgnc/4341,GLUL,BM
http://identifiers.org/hgnc/248,PLIN2,BM
http://identifiers.org/hgnc/248,perilipin 2,BM
http://identifiers.org/hgnc/10916,SLC13A1,BM
http://identifiers.org/hgnc/6152,CD11c,BM
http://identifiers.org/hgnc/6152,ITGAX,BM
http://identifiers.org/hgnc/6152,CD11c+/lo,BM
http://identifiers.org/hgnc/6152,CD11c-/,BM
http://identifiers.org/hgnc/23723,CERCAM,BM
http://identifiers.org/hgnc/1638,CD1E,BM
http://identifiers.org/hgnc/7166,MMP2,BM
http://identifiers.org/hgnc/11742,TFAP2A,BM
http://identifiers.org/hgnc/2064,CLIC3,BM
http://identifiers.org/hgnc/6138,ITGA2B,BM
http://identifiers.org/hgnc/6138,CD41lo,BM
http://identifiers.org/hgnc/6138,CD41,BM
http://identifiers.org/hgnc/11035,SLC4A9,BM
http://identifiers.org/hgnc/30698,TRAT1,BM
http://identifiers.org/hgnc/15846,PALMD,BM
http://identifiers.org/hgnc/30927,SLC6A20,BM
http://identifiers.org/hgnc/24944,DDIT4,BM
http://identifiers.org/hgnc/7371,mesothelin,BM
http://identifiers.org/hgnc/7197,MOG,BM
http://identifiers.org/hgnc/6390,KIF25,BM
http://identifiers.org/hgnc/19898,CHST9,BM
http://identifiers.org/hgnc/12513,UCHL1,BM
http://identifiers.org/hgnc/12513,ubiquitin C-terminal hydrolase L1,BM
http://identifiers.org/hgnc/12513,PGP9.5,BM
http://identifiers.org/hgnc/2532,CTSG,BM
http://identifiers.org/hgnc/51307,LINC01539,BM
http://identifiers.org/hgnc/6529,LCP2,BM
http://identifiers.org/hgnc/3165,S1PR1,BM
http://identifiers.org/hgnc/28867,IGF2BP2,BM
http://identifiers.org/hgnc/19191,DOCK8,BM
http://identifiers.org/hgnc/17382,SRGAP1,BM
http://identifiers.org/hgnc/14000,PRDM16,BM
http://identifiers.org/hgnc/29673,MFAP5,BM
http://identifiers.org/hgnc/52844,LINC02008,BM
http://identifiers.org/hgnc/53175,LINC02263,BM
http://identifiers.org/hgnc/7717,NDUFV2,BM
http://identifiers.org/hgnc/5009,HMGA2,BM
http://identifiers.org/hgnc/20796,RASSF6,BM
http://identifiers.org/hgnc/26563,C10orf90,BM
http://identifiers.org/hgnc/33705,TMEM207,BM
http://identifiers.org/hgnc/10588,SCN2A,BM
http://identifiers.org/hgnc/10618,CCL2,BM
http://identifiers.org/hgnc/10970,SLC22A6,BM
http://identifiers.org/hgnc/409,ALDH1A3,BM
http://identifiers.org/hgnc/9921,RBP3,BM
http://identifiers.org/hgnc/10521,SAG,BM
http://identifiers.org/hgnc/1705,CD86,BM
http://identifiers.org/hgnc/28246,IGSF21,BM
http://identifiers.org/hgnc/10256,ROR1,BM
http://identifiers.org/hgnc/37261,DTHD1,BM
http://identifiers.org/hgnc/14188,Advillin,BM
http://identifiers.org/hgnc/11784,THBD,BM
http://identifiers.org/hgnc/11784,CD141hi,BM
http://identifiers.org/hgnc/11784,CD141,BM
http://identifiers.org/hgnc/11784,CD141+,BM
http://identifiers.org/hgnc/19832,CLEC14A,BM
http://identifiers.org/hgnc/1608,CCR7,BM
http://identifiers.org/hgnc/6925,MBP,BM
http://identifiers.org/hgnc/4525,NPFFR2,BM
http://identifiers.org/hgnc/10477,RXRA,BM
http://identifiers.org/hgnc/8031,NTRK1,BM
http://identifiers.org/hgnc/6088,INSL5,BM
http://identifiers.org/hgnc/25396,FREM2,BM
http://identifiers.org/hgnc/4893,HGF,BM
http://identifiers.org/hgnc/24323,CARTPT,BM
http://identifiers.org/hgnc/24323,Cocaine- and amphetamine-regulated transcript protein,BM
http://identifiers.org/hgnc/6729,CD205,BM
http://identifiers.org/hgnc/11639,TCF7,BM
http://identifiers.org/hgnc/12405,TTR,BM
http://identifiers.org/hgnc/44915,LINC00836,BM
http://identifiers.org/hgnc/1634,CD1A,BM
http://identifiers.org/hgnc/1634,CD1a molecule,BM
http://identifiers.org/hgnc/1634,CD1a,BM
http://identifiers.org/hgnc/18874,LAT,BM
http://identifiers.org/hgnc/16665,APLN,BM
http://identifiers.org/hgnc/12801,XBP1,BM
http://identifiers.org/hgnc/12801,XBP1+,BM
http://identifiers.org/hgnc/1079,BMX,BM
http://identifiers.org/hgnc/1695,CD57,BM
http://identifiers.org/hgnc/1695,CD2,BM
http://identifiers.org/hgnc/1695,CD7,BM
http://identifiers.org/hgnc/1700,CD80,BM
http://identifiers.org/hgnc/28915,BATF3,BM
http://identifiers.org/hgnc/12559,UMOD,BM
http://identifiers.org/hgnc/48724,MSC-AS1,BM
http://identifiers.org/hgnc/1464,CAMK4,BM
http://identifiers.org/hgnc/8029,NTN1,BM
http://identifiers.org/hgnc/1766,CDH7,BM
http://identifiers.org/hgnc/50526,LINC01320,BM
http://identifiers.org/hgnc/8038,NTS,BM
http://identifiers.org/hgnc/1037,CFB+,BM
http://identifiers.org/hgnc/6374,KLRC1,BM
http://identifiers.org/hgnc/6374,NKG2A,BM
http://identifiers.org/hgnc/23502,SLITRK4,BM
http://identifiers.org/hgnc/6164,ITGBL1,BM
http://identifiers.org/hgnc/11049,SLC6A3,BM
http://identifiers.org/hgnc/13177,IKZF2,BM
http://identifiers.org/hgnc/13177,helios,BM
http://identifiers.org/hgnc/33609,MARCHF11,BM
http://identifiers.org/hgnc/16941,SCGN,BM
http://identifiers.org/hgnc/16941,"secretagogin, EF-hand calcium binding protein",BM
http://identifiers.org/hgnc/16941,secretagogin,BM
http://identifiers.org/hgnc/16941,Secretagogin,BM
http://identifiers.org/hgnc/10645,XCL1,BM
http://identifiers.org/hgnc/4400,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-3,BM
http://identifiers.org/hgnc/28572,FRMPD2,BM
http://identifiers.org/hgnc/18122,SOX17,BM
http://identifiers.org/hgnc/11092,SLPI,BM
http://identifiers.org/hgnc/43436,LINC00499,BM
http://identifiers.org/hgnc/9211,POU2AF1,BM
http://identifiers.org/hgnc/11185,SORL1,BM
http://identifiers.org/hgnc/9453,PRODH2,BM
http://identifiers.org/hgnc/31110,CTXN3,BM
http://identifiers.org/hgnc/6210,CD82,BM
http://identifiers.org/hgnc/21695,SCIN,BM
http://identifiers.org/hgnc/17494,connexin 46,BM
http://identifiers.org/hgnc/4462,GPNMB,BM
http://identifiers.org/hgnc/6364,KLK3,BM
http://identifiers.org/hgnc/12337,TRPC5,BM
http://identifiers.org/hgnc/8790,PDE6H,BM
http://identifiers.org/hgnc/10527,SALL3,BM
http://identifiers.org/hgnc/8514,Claudin 11,BM
http://identifiers.org/hgnc/8514,Claudin11,BM
http://identifiers.org/hgnc/9845,RAMP3,BM
http://identifiers.org/hgnc/11362,STAT1,BM
http://identifiers.org/hgnc/1834,CEBPB,BM
http://identifiers.org/hgnc/18788,NKG2D,BM
http://identifiers.org/hgnc/4234,KIR,BM
http://identifiers.org/hgnc/13342,KLRF1,BM
http://identifiers.org/hgnc/24961,HOPX,BM
http://identifiers.org/hgnc/28783,CMC1,BM
http://identifiers.org/hgnc/7830,NKG7,BM
http://identifiers.org/hgnc/10669,TSHZ1,BM
http://identifiers.org/hgnc/24945,GPIHBP1,BM
http://identifiers.org/hgnc/8002,NRL,BM
http://identifiers.org/hgnc/7939,MYL7,BM
http://identifiers.org/hgnc/17379,APBB1IP,BM
http://identifiers.org/hgnc/3666,FGF10,BM
http://identifiers.org/hgnc/3468,ESR2,BM
http://identifiers.org/hgnc/14404,ETNPPL,BM
http://identifiers.org/hgnc/4092,GAD1,BM
http://identifiers.org/hgnc/4092,glutamate decarboxylase 1,BM
http://identifiers.org/hgnc/19265,SYT9,BM
http://identifiers.org/hgnc/1759,N-cadherin,BM
http://identifiers.org/hgnc/7107,Mki67,BM
http://identifiers.org/hgnc/7107,Ki67+,BM
http://identifiers.org/hgnc/7107,marker of proliferation Ki-67,BM
http://identifiers.org/hgnc/7107,Ki67,BM
http://identifiers.org/hgnc/24313,CRTAM,BM
http://identifiers.org/hgnc/6551,LEF1,BM
http://identifiers.org/hgnc/10492,S100A2,BM
http://identifiers.org/hgnc/10492,S100 calcium binding protein A2,BM
http://identifiers.org/hgnc/14582,LAMP3,BM
http://identifiers.org/hgnc/7775,NFATC1,BM
http://identifiers.org/hgnc/16961,CD226,BM
http://identifiers.org/hgnc/10875,SIGLEC6,BM
http://identifiers.org/hgnc/10875,Siglec6,BM
http://identifiers.org/hgnc/339,APLNR,BM
http://identifiers.org/hgnc/1625,XCR1,BM
http://identifiers.org/hgnc/1625,XCR1+,BM
http://identifiers.org/hgnc/4832,HBG2,BM
http://identifiers.org/hgnc/3778,FN1,BM
http://identifiers.org/hgnc/54284,HIF1A-AS3,BM
http://identifiers.org/hgnc/20369,RGCC,BM
http://identifiers.org/hgnc/43906,OTX2-AS1,BM
http://identifiers.org/hgnc/9477,PRSS12,BM
http://identifiers.org/hgnc/13278,EPB41L4A,BM
http://identifiers.org/hgnc/11910,TNFRSF25,BM
http://identifiers.org/hgnc/4054,IFI6,BM
http://identifiers.org/hgnc/12709,VPREB1,BM
http://identifiers.org/hgnc/20675,CNDP1,BM
http://identifiers.org/hgnc/16882,HCN4,BM
http://identifiers.org/hgnc/18866,KCNT2,BM
http://identifiers.org/hgnc/3353,neuron-specific enolase (NSE),BM
http://identifiers.org/hgnc/2159,CNR1,BM
http://identifiers.org/hgnc/3488,ETS1,BM
http://identifiers.org/hgnc/4881,HEY2,BM
http://identifiers.org/hgnc/34345,C1orf228,BM
http://identifiers.org/hgnc/8824,SERPINF1,BM
http://identifiers.org/hgnc/427,ALK,BM
http://identifiers.org/hgnc/26192,DENND2D,BM
http://identifiers.org/hgnc/33701,CARD16,BM
http://identifiers.org/hgnc/10922,MCT,BM
http://identifiers.org/hgnc/20862,SLC39A8,BM
http://identifiers.org/hgnc/4086,GABRG1,BM
http://identifiers.org/hgnc/42,BSEP,BM
http://identifiers.org/hgnc/4826,HBM,BM
http://identifiers.org/hgnc/20303,SLC30A8,BM
http://identifiers.org/hgnc/13010,TSHZ2,BM
http://identifiers.org/hgnc/1768,CDH9,BM
http://identifiers.org/hgnc/777,ZFHX3,BM
http://identifiers.org/hgnc/26344,DEUP1,BM
http://identifiers.org/hgnc/6412,keratin 1,BM
http://identifiers.org/hgnc/6412,Cytokeratin 1,BM
http://identifiers.org/hgnc/11517,TAC1,BM
http://identifiers.org/hgnc/16454,NMUR2,BM
http://identifiers.org/hgnc/9864,RARA,BM
http://identifiers.org/hgnc/13258,CLEC4C,BM
http://identifiers.org/hgnc/13258,CD303,BM
http://identifiers.org/hgnc/13258,CLEC4C+,BM
http://identifiers.org/hgnc/5154,HPGDS,BM
http://identifiers.org/hgnc/5154,HPGD,BM
http://identifiers.org/hgnc/19864,POU2F3,BM
http://identifiers.org/hgnc/739,ASCL2,BM
http://identifiers.org/hgnc/18624,FKBP11,BM
http://identifiers.org/hgnc/7146,TRPM1,BM
http://identifiers.org/hgnc/636,AQP3,BM
http://identifiers.org/hgnc/2611,CYP2A7,BM
http://identifiers.org/hgnc/10624,CCL25,BM
http://identifiers.org/hgnc/2334,CD35,BM
http://identifiers.org/hgnc/7976,NR2F2,BM
http://identifiers.org/hgnc/7976,NRF2,BM
http://identifiers.org/hgnc/7976,Nr2F2,BM
http://identifiers.org/hgnc/3446,ERG,BM
http://identifiers.org/hgnc/3446,ETS transcription factor ERG,BM
http://identifiers.org/hgnc/2637,CYP3A4,BM
http://identifiers.org/hgnc/4702,CD235alo,BM
http://identifiers.org/hgnc/4702,CD235ahi,BM
http://identifiers.org/hgnc/4702,CD235a,BM
http://identifiers.org/hgnc/3819,FOXO1,BM
http://identifiers.org/hgnc/30367,S100Z,BM
http://identifiers.org/hgnc/8044,NUCB2,BM
http://identifiers.org/hgnc/3365,NTPDase3,BM
http://identifiers.org/hgnc/31963,PSMB11,BM
http://identifiers.org/hgnc/31963,Beta5t,BM
http://identifiers.org/hgnc/14638,ABCA13,BM
http://identifiers.org/hgnc/53108,LINC02237,BM
http://identifiers.org/hgnc/24201,RPRM,BM
http://identifiers.org/hgnc/17888,CRCP,BM
http://identifiers.org/hgnc/7738,neurofilament heavy pseudogene 1,BM
http://identifiers.org/hgnc/3498,MECOM,BM
http://identifiers.org/hgnc/2191,COL14A1,BM
http://identifiers.org/hgnc/2027,CLCNKB,BM
http://identifiers.org/hgnc/6345,KLF1,BM
http://identifiers.org/hgnc/8524,oviduct-specific glycoprotein-1,BM
http://identifiers.org/hgnc/21872,GIMAP4,BM
http://identifiers.org/hgnc/9220,POU4F3,BM
http://identifiers.org/hgnc/32017,ACSM2A,BM
http://identifiers.org/hgnc/21256,TSPO2,BM
http://identifiers.org/hgnc/6380,KLRG1,BM
http://identifiers.org/hgnc/6352,KLHL1,BM
http://identifiers.org/hgnc/11756,TFF2,BM
http://identifiers.org/hgnc/19194,HMCN1,BM
http://identifiers.org/hgnc/19911,DCAF12,BM
http://identifiers.org/hgnc/37203,VWC2L,BM
http://identifiers.org/hgnc/17935,langerin,BM
http://identifiers.org/hgnc/17935,CD207 molecule,BM
http://identifiers.org/hgnc/7894,NPAS1,BM
http://identifiers.org/hgnc/28701,SCARA5,BM
http://identifiers.org/hgnc/28874,CD300E,BM
