iri,pref_label,type
http://purl.obolibrary.org/obo/UBERON_0035404,superior hypophyseal artery,AS
http://purl.org/sig/ont/fma/fma20560,genital branch of genitofemoral nerve,AS
http://purl.org/sig/ont/fma/fma14324,superior laryngeal vein,AS
http://purl.org/sig/ont/fma/fma6699,lower branch of internal laryngeal nerve to aryepiglottic fold,AS
http://purl.org/sig/ont/fma/fma6169,second thoracic spinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0016405,pulmonary capillary,AS
http://purl.org/sig/ont/fma/fma53303,parotid branch of facial nerve,AS
http://purl.org/sig/ont/fma/fma53324,superficial buccal branch of facial nerve,AS
http://purl.org/sig/ont/fma/fma44716,medial plantar nerve,AS
http://purl.obolibrary.org/obo/UBERON_0012199,posterior intercostal vein,AS
http://purl.org/sig/ont/fma/fma4983,left posterior intercostal vein 7,AS
http://purl.org/sig/ont/fma/fma53189,masseteric nerve proper,AS
http://purl.org/sig/ont/fma/fma80076,nerve to extensor hallucis brevis,AS
http://purl.obolibrary.org/obo/UBERON_0004515,smooth muscle tissue of bronchiole,AS
http://purl.org/sig/ont/fma/fma44772,articular branch of common fibular nerve,AS
http://purl.org/sig/ont/fma/fma44763,superficial branch of lateral plantar nerve,AS
http://purl.org/sig/ont/fma/fma81185,branch of posterior interosseous nerve to extensor digiti minimi,AS
http://purl.org/sig/ont/fma/fma29371,communicating branch to posterior labial nerve,AS
http://purl.org/sig/ont/fma/fma22049,labium majus branch of posterior labial nerve,AS
http://purl.org/sig/ont/fma/fma52718,branch of posterior ethmoidal nerve to ethmoidal sinus,AS
http://purl.org/sig/ont/fma/fma84175,branch of axillary nerve to glenohumeral joint,AS
http://purl.org/sig/ont/fma/fma14739,right lumbar artery 2,AS
http://purl.org/sig/ont/fma/fma81374,branch of long thoracic nerve to serratus anterior (2),AS
http://purl.org/sig/ont/fma/fma20811,ascending branch of medial circumflex femoral artery,AS
http://purl.org/sig/ont/fma/fma69607,lateral dorsal digital artery of third digit of foot,AS
http://purl.obolibrary.org/obo/UBERON_0014693,inferior alveolar artery,AS
http://purl.org/sig/ont/fma/fma22857,lateral proper palmar digital artery of third digit of hand,AS
http://purl.org/sig/ont/fma/fma52986,superior labial branch of infra-orbital nerve,AS
http://purl.obolibrary.org/obo/UBERON_0003228,supinator muscle,AS
http://purl.org/sig/ont/fma/fma16701,meningeal branch of fourth lumbar spinal nerve,AS
http://purl.org/sig/ont/fma/fma69589,medial dorsal digital artery of fifth digit of foot,AS
http://purl.org/sig/ont/fma/fma81220,branch of ulnar nerve to flexor carpi ulnaris,AS
http://purl.org/sig/ont/fma/fma6200,communicating branch of phrenic nerve to internal thoracic plexus,AS
http://purl.obolibrary.org/obo/UBERON_0003671,acl,AS
http://purl.org/sig/ont/fma/fma65641,meningeal branch of second cervical nerve,AS
http://purl.org/sig/ont/fma/fma50898,supratrochlear vein,AS
http://purl.org/sig/ont/fma/fma20623,transversus abdominis branch of hypogastric branch of iliohypogastric nerve,AS
http://purl.org/sig/ont/fma/fma20611,communicating branch of ilioinguinal nerve with iliohypogastric nerve,AS
http://purl.org/sig/ont/fma/fma50327,recurrent artery of heubner,AS
http://purl.org/sig/ont/fma/fma52782,lateral posterior superior nasal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0004611,rib 12,AS
http://purl.obolibrary.org/obo/UBERON_8410074,paracortical sinus,AS
http://purl.org/sig/ont/fma/fma80258,branch of deep branch of ulnar nerve to flexor digiti minimi brevis of hand,AS
http://purl.obolibrary.org/obo/UBERON_0002505,spiral modiolar artery,AS
http://purl.obolibrary.org/obo/UBERON_0016478,stroma,AS
http://purl.org/sig/ont/fma/fma21896,superficial transverse perineal muscle branch of perineal nerve,AS
http://purl.org/sig/ont/fma/fma80218,branch of deep branch of ulnar nerve to fourth lumbrical of hand,AS
http://purl.org/sig/ont/fma/fma4291,right posterior intercostal artery 7,AS
http://purl.obolibrary.org/obo/UBERON_0014614,cervical spinal cord white matter,AS
http://purl.org/sig/ont/fma/fma81205,lateral muscular branch of radial nerve to extensor carpi radialis longus,AS
http://purl.org/sig/ont/fma/fma44944,medial dorsal digital branch of ulnar nerve to middle finger,AS
http://purl.obolibrary.org/obo/UBERON_0035392,cystic vein,AS
http://purl.obolibrary.org/obo/UBERON_0022268,planum temporale,AS
http://purl.obolibrary.org/obo/UBERON_0007589,ciliated columnar oviduct epithelium,AS
http://purl.org/sig/ont/fma/fma44983,medial dorsal digital branch of radial nerve to index finger,AS
http://purl.org/sig/ont/fma/fma14817,posterior cecal artery,AS
http://purl.org/sig/ont/fma/fma80289,branch of posterior interosseous nerve to extensor pollicis longus,AS
http://purl.org/sig/ont/fma/fma23048,lateral proper palmar digital artery of fifth digit of hand,AS
http://purl.org/sig/ont/fma/fma6692,communicating branch of auricular branch of vagus nerve with posterior auricular nerve,AS
http://purl.org/sig/ont/fma/fma6205,anterior diaphragmatic branch of phrenic nerve,AS
http://purl.org/sig/ont/fma/fma80015,nerve to fourth lumbrical of foot,AS
http://purl.org/sig/ont/fma/fma81170,branch of sacral nerve plexus to obturator internus,AS
http://purl.obolibrary.org/obo/UBERON_0001592,bronchial vein,AS
http://purl.org/sig/ont/fma/fma80270,branch of deep branch of ulnar nerve to deep head of flexor pollicis brevis,AS
http://purl.obolibrary.org/obo/UBERON_0035532,deep middle cerebral vein,AS
http://purl.org/sig/ont/fma/fma16509,branch of sacral nerve plexus to piriformis,AS
http://purl.org/sig/ont/fma/fma4740,anterior intercostal vein 2,AS
http://purl.org/sig/ont/fma/fma52186,muscular branch of tibial nerve to semitendinosus,AS
http://purl.org/sig/ont/fma/fma49745,anterior deep temporal artery,AS
http://purl.org/sig/ont/fma/fma80031,nerve to second plantar interosseous of foot,AS
http://purl.org/sig/ont/fma/fma44900,medial proper palmar digital branch of ulnar nerve to ring finger,AS
http://purl.org/sig/ont/fma/fma53225,communicating branch of lingual nerve with hypoglossal nerve,AS
http://purl.org/sig/ont/fma/fma61437,retroduodenal artery,AS
http://purl.obolibrary.org/obo/UBERON_0017618,extensor pollicis brevis muscle,AS
http://purl.org/sig/ont/fma/fma82945,sphincter urethrovaginalis branch of perineal nerve,AS
http://purl.org/sig/ont/fma/fma4245,right posterior intercostal artery 5,AS
http://purl.org/sig/ont/fma/fma45317,adductor brevis branch of anterior branch of obturator nerve,AS
http://purl.obolibrary.org/obo/UBERON_0022281,epithelium,AS
http://purl.obolibrary.org/obo/UBERON_0001979,vasculature,AS
http://purl.org/sig/ont/fma/fma65300,deltoid branch of posterior branch of axillary nerve,AS
http://purl.org/sig/ont/fma/fma80085,articular branch of tibial nerve,AS
http://purl.org/sig/ont/fma/fma321526,stellate vein of kidney,AS
http://purl.org/sig/ont/fma/fma49480,superior laryngeal artery,AS
http://purl.org/sig/ont/fma/fma16717,recurrent meningeal branch of fifth sacral spinal nerve,AS
http://purl.org/sig/ont/fma/fma81300,branch of inferior subscapular nerve to teres major,AS
http://purl.org/sig/ont/fma/fma78582,gastric branch of vagus nerve,AS
http://purl.org/sig/ont/fma/fma81240,branch of musculocutaneous nerve to short head of biceps brachii,AS
http://purl.obolibrary.org/obo/UBERON_0019263,gray matter of hindbrain,AS
http://purl.org/sig/ont/fma/fma279896,pulmonary arteriole,AS
http://purl.org/sig/ont/fma/fma68069,right inferior phrenic vein,AS
http://purl.org/sig/ont/fma/fma6302,eighth thoracic spinal nerve,AS
http://purl.org/sig/ont/fma/fma52692,long ciliary nerve to ciliary body,AS
http://purl.org/sig/ont/fma/fma14738,right lumbar artery 1,AS
http://purl.org/sig/ont/fma/fma44728,fourth common plantar digital nerve,AS
http://purl.org/sig/ont/fma/fma80195,branch of superior gluteal nerve to gluteus medius,AS
http://purl.obolibrary.org/obo/UBERON_0003981,primordial ovarian follicle,AS
http://purl.org/sig/ont/fma/fma20619,communicating branch of iliohypogastric nerve with subcostal nerve,AS
http://purl.org/sig/ont/fma/fma14902,right lumbar artery 5,AS
http://purl.org/sig/ont/fma/fma4337,right posterior intercostal artery 9,AS
http://purl.org/sig/ont/fma/fma21899,deep transverse muscle branch of perineal nerve,AS
http://purl.org/sig/ont/fma/fma52246,vestibulocochlear artery,AS
http://purl.obolibrary.org/obo/UBERON_0014696,anterior choroidal artery,AS
http://purl.org/sig/ont/fma/fma82625,nerve to superior longitudinal muscle of tongue,AS
http://purl.obolibrary.org/obo/UBERON_0002403,internal intercostal muscle,AS
http://purl.org/sig/ont/fma/fma6241,upper branch of internal laryngeal nerve,AS
http://purl.org/sig/ont/fma/fma81373,branch of long thoracic nerve to serratus anterior (1),AS
http://purl.org/sig/ont/fma/fma21886,cutaneous branch of inferior rectal nerve,AS
http://purl.org/sig/ont/fma/fma65515,pulmonary branch of vagus nerve,AS
http://purl.org/sig/ont/fma/fma45353,gluteal branch of posterior femoral cutaneous nerve,AS
http://purl.org/sig/ont/fma/fma79971,nerve to flexor accessorius,AS
http://purl.org/sig/ont/fma/fma14744,left lumbar artery 3,AS
http://purl.org/sig/ont/fma/fma20563,scrotal branch of ilioinguinal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0003254,amniotic ectoderm,AS
http://purl.org/sig/ont/fma/fma44748,proper plantar digital nerve of third toe,AS
http://purl.obolibrary.org/obo/UBERON_0014547,sacral division of spinal cord central canal,AS
http://purl.org/sig/ont/fma/fma53307,zygomatic branch of facial nerve,AS
http://purl.org/sig/ont/fma/fma14743,left lumbar artery 2,AS
http://purl.org/sig/ont/fma/fma20640,cutaneous branch of femoral branch of genitofemoral nerve,AS
http://purl.org/sig/ont/fma/fma52843,uvular branch of lesser palatine nerve,AS
http://purl.org/sig/ont/fma/fma76736,intervertebral vein #2,AS
http://purl.org/sig/ont/fma/fma76736,intervertebral vein #3,AS
http://purl.org/sig/ont/fma/fma76736,intervertebral vein,AS
http://purl.org/sig/ont/fma/fma53331,communicating branch of superficial buccal branch of facial nerve with infratrochlear nerve,AS
http://purl.org/sig/ont/fma/fma80240,branch of deep branch of ulnar nerve to fourth dorsal interosseous of hand,AS
http://purl.org/sig/ont/fma/fma18713,corpus luteum of pregnancy,AS
http://purl.obolibrary.org/obo/UBERON_0001141,right renal vein,AS
http://purl.org/sig/ont/fma/fma44690,muscular branch of tibial nerve to soleus,AS
http://purl.org/sig/ont/fma/fma45438,muscular branch of medial plantar nerve to abductor hallucis,AS
http://purl.org/sig/ont/fma/fma78651,intermediate supraclavicular nerve,AS
http://purl.org/sig/ont/fma/fma10641,anterior intercostal artery,AS
http://purl.org/sig/ont/fma/fma4521,left posterior intercostal artery 8,AS
http://purl.org/sig/ont/fma/fma67952,branch of musculocutaneous nerve to brachialis,AS
http://purl.org/sig/ont/fma/fma80052,nerve to talcalcaneonavicular joint,AS
http://purl.org/sig/ont/fma/fma7312,bronchopulmonary segment,AS
http://purl.org/sig/ont/fma/fma53051,posterior meningeal branch of mandibular nerve,AS
http://purl.org/sig/ont/fma/fma82634,nerve to vertical muscle fo tongue,AS
http://purl.org/sig/ont/fma/fma81307,branch of suprascapular nerve to glenohumeral joint,AS
http://purl.org/sig/ont/fma/fma20798,lateral femoral circumflex artery,AS
http://purl.obolibrary.org/obo/UBERON_0012331,mesosalpinx,AS
http://purl.org/sig/ont/fma/fma6257,branch of recurrent laryngeal nerve to vocalis,AS
http://purl.org/sig/ont/fma/fma80062,nerve to tibialis anterior,AS
http://purl.org/sig/ont/fma/fma280919,capillary network of spleen,AS
http://purl.org/sig/ont/fma/fma44679,articular branch of sciatic nerve,AS
http://purl.org/sig/ont/fma/fma70453,lateral inferior segmental branch of left hepatic artery,AS
http://purl.org/sig/ont/fma/fma80273,branch of median nerve to opponens pollicis,AS
http://purl.org/sig/ont/fma/fma69587,medial dorsal digital artery of third digit of foot,AS
http://purl.obolibrary.org/obo/UBERON_0035225,anterior temporal artery,AS
http://purl.org/sig/ont/fma/fma53464,posterior ampullary nerve,AS
http://purl.obolibrary.org/obo/UBERON_0004098,tibial plateau,AS
http://purl.obolibrary.org/obo/UBERON_0029626,cervical spinal cord gray commissure,AS
http://purl.org/sig/ont/fma/fma14829,descending branch of left colic artery,AS
http://purl.org/sig/ont/fma/fma65329,posterior muscular branch of radial nerve to medial head of triceps brachii,AS
http://purl.org/sig/ont/fma/fma44875,dorsal branch of ulnar nerve,AS
http://purl.org/sig/ont/fma/fma77991,parotid branch of glossopharyngeal nerve,AS
http://purl.org/sig/ont/fma/fma4360,right posterior intercostal artery 10,AS
http://purl.org/sig/ont/fma/fma53524,branch of recurrent laryngeal nerve to inferior pharyngeal constrictor,AS
http://purl.org/sig/ont/fma/fma65293,medial pectoral nerve,AS
http://purl.org/sig/ont/fma/fma52754,orbital branch of maxillary nerve,AS
http://purl.org/sig/ont/fma/fma21868,posterior labial nerve,AS
http://purl.obolibrary.org/obo/UBERON_0022355,stratum basalis,AS
http://purl.org/sig/ont/fma/fma14742,left lumbar artery 1,AS
http://purl.obolibrary.org/obo/UBERON_0000450,corpus albicans,AS
http://purl.org/sig/ont/fma/fma52594,nerve to levator palpebrae superioris,AS
http://purl.obolibrary.org/obo/UBERON_8600011,terminal ciliated ducts for tracheal submucosal gland,AS
http://purl.org/sig/ont/fma/fma44779,extensor digitorum brevis branch of lateral terminal branch of deep fibular nerve,AS
http://purl.org/sig/ont/fma/fma10650,anterior intercostal artery 8,AS
http://purl.org/sig/ont/fma/fma50858,transverse cervical vein,AS
http://purl.org/sig/ont/fma/fma53200,cutaneous branch of external acoustic meatus nerve,AS
http://purl.org/sig/ont/fma/fma52665,supra-orbital nerve proper,AS
http://purl.org/sig/ont/fma/fma52756,orbital branch of maxillary nerve to sphenoidal sinus,AS
http://purl.obolibrary.org/obo/UBERON_0003222,flexor digitorum superficialis muscle,AS
http://purl.org/sig/ont/fma/fma5004,left posterior intercostal vein 4,AS
http://purl.org/sig/ont/fma/fma80264,branch of deep branch of ulnar nerve to adductor pollicis,AS
http://purl.org/sig/ont/fma/fma80012,nerve to third lumbrical of foot,AS
http://purl.org/sig/ont/fma/fma4590,left posterior intercostal artery 11,AS
http://purl.org/sig/ont/fma/fma49771,anterior superior alveolar artery,AS
http://purl.org/sig/ont/fma/fma44989,dorsal digital branch of radial nerve to middle finger,AS
http://purl.org/sig/ont/fma/fma4942,right bronchial vein,AS
http://purl.org/sig/ont/fma/fma82657,nerve to depressor labii inferioris,AS
http://purl.obolibrary.org/obo/UBERON_0001318,inferior vesical vein,AS
http://purl.org/sig/ont/fma/fma54400,meningeal branch of hypoglossal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0007157,superior thyroid vein,AS
http://purl.org/sig/ont/fma/fma44649,third dorsal metatarsal artery,AS
http://purl.org/sig/ont/fma/fma20653,mons pubis branch of genital branch of genitofemoral nerve,AS
http://purl.org/sig/ont/fma/fma21866,perineal nerve,AS
http://purl.org/sig/ont/fma/fma6670,renal branch of vagus nerve,AS
http://purl.org/sig/ont/fma/fma80225,branch of median nerve to third lumbrical of hand,AS
http://purl.org/sig/ont/fma/fma4741,anterior intercostal vein 1,AS
http://purl.org/sig/ont/fma/fma4199,right posterior intercostal artery 3,AS
http://purl.org/sig/ont/fma/fma80086,superior genicular nerve,AS
http://purl.org/sig/ont/fma/fma6711,cardiac branch of right vagus to deep cardiac plexus,AS
http://purl.org/sig/ont/fma/fma54418,meningeal branch of hypoglossal nerve to wall of occipital sinus,AS
http://purl.org/sig/ont/fma/fma20853,posterior scrotal artery,AS
http://purl.obolibrary.org/obo/UBERON_0004539,right kidney,AS
http://purl.org/sig/ont/fma/fma80098,muscular branch of tibial nerve to flexor hallucis longus,AS
http://purl.obolibrary.org/obo/UBERON_0005853,sacral spinal cord ventral column,AS
http://purl.org/sig/ont/fma/fma6309,tenth thoracic spinal nerve,AS
http://purl.org/sig/ont/fma/fma81263,branch of medial pectoral nerve to pectoralis minor,AS
http://purl.org/sig/ont/fma/fma65653,meningeal branch of sixth cervical nerve,AS
http://purl.org/sig/ont/fma/fma53315,communicating branch of zygomatic branch of facial nerve with lacrimal nerve,AS
http://purl.org/sig/ont/fma/fma70494,segmental renal artery,AS
http://purl.org/sig/ont/fma/fma53593,branch of auricular branch of vagus nerve to floor of external acoustic meatus,AS
http://purl.org/sig/ont/fma/fma62467,branch of musculocutaneous nerve to coracobrachialis,AS
http://purl.org/sig/ont/fma/fma81357,branch of thoracodorsal nerve to latissimus dorsi (n),AS
http://purl.org/sig/ont/fma/fma80087,inferior medial genicular nerve,AS
http://purl.org/sig/ont/fma/fma53314,branch of zygomatic branch of facial nerve to orbicularis oculi,AS
http://purl.org/sig/ont/fma/fma44811,medial branch of superficial fibular nerve,AS
http://purl.org/sig/ont/fma/fma68070,left inferior phrenic vein,AS
http://purl.obolibrary.org/obo/UBERON_0008974,apocrine glands,AS
http://purl.obolibrary.org/obo/UBERON_0008974,apocrine gland,AS
http://purl.org/sig/ont/fma/fma80234,branch of deep branch of ulnar nerve to second dorsal interosseous of hand,AS
http://purl.org/sig/ont/fma/fma21242,inferior rectal vein,AS
http://purl.org/sig/ont/fma/fma67953,branch of musculocutaneous nerve to humerus,AS
http://purl.obolibrary.org/obo/UBERON_0009709,ventral pancreas,AS
http://purl.org/sig/ont/fma/fma82731,branch of auriculotemporal nerve to temporalis,AS
http://purl.org/sig/ont/fma/fma44754,nerve to second lumbrical of foot,AS
http://purl.org/sig/ont/fma/fma44740,articular branch of medial plantar nerve,AS
http://purl.org/sig/ont/fma/fma52691,long ciliary nerve,AS
http://purl.org/sig/ont/fma/fma82616,nerve to tragicus,AS
http://purl.org/sig/ont/fma/fma52681,lateral internal nasal branch of anterior ethmoidal nerve,AS
http://purl.obolibrary.org/obo/UBERON_0019267,gray matter of midbrain,AS
http://purl.org/sig/ont/fma/fma82651,nerve to transversus menti,AS
http://purl.org/sig/ont/fma/fma14756,left middle suprarenal artery,AS
http://purl.org/sig/ont/fma/fma49621,muscular branch of occipital artery,AS
http://purl.org/sig/ont/fma/fma80151,adductor magnus branch of tibial nerve,AS
http://purl.obolibrary.org/obo/UBERON_8410010,fimbria of fallopian tube,AS
http://purl.org/sig/ont/fma/fma80095,nerve to ankle joint,AS
http://purl.org/sig/ont/fma/fma234924,brachial lymph trunk,AS
http://purl.org/sig/ont/fma/fma6708,communicating branch of external laryngeal nerve with superior cardiac nerve,AS
http://purl.org/sig/ont/fma/fma20661,communicating branch of femoral branch of genitofemoral nerve with intermediate femoral cutaneous nerve,AS
http://purl.org/sig/ont/fma/fma21387,right common iliac vein,AS
http://purl.org/sig/ont/fma/fma44816,medial dorsal digital nerve of little toe,AS
http://purl.org/sig/ont/fma/fma80079,muscular branch of superficial fibular nerve to fibularis longus,AS
http://purl.org/sig/ont/fma/fma81223,posterior muscular branch of radial nerve to anconeus,AS
http://purl.org/sig/ont/fma/fma4879,right posterior intercostal vein 3,AS
http://purl.org/sig/ont/fma/fma82654,nerve to depressor anguli oris,AS
http://purl.org/sig/ont/fma/fma6874,branch to great auricular nerve,AS
http://purl.org/sig/ont/fma/fma4739,anterior intercostal vein 3,AS
http://purl.org/sig/ont/fma/fma10656,anterior intercostal artery 5,AS
http://purl.org/sig/ont/fma/fma80208,nerve to gluteus maximus (n),AS
http://purl.org/sig/ont/fma/fma6206,anterolateral diaphragmatic branch of phrenic nerve,AS
http://purl.org/sig/ont/fma/fma4736,anterior intercostal vein 7,AS
http://purl.org/sig/ont/fma/fma6249,tracheal branch of recurrent laryngeal nerve,AS
http://purl.org/sig/ont/fma/fma45312,cutaneous branch of anterior branch of obturator nerve,AS
http://purl.org/sig/ont/fma/fma45322,adductor magnus branch of posterior branch of obturator nerve,AS
http://purl.org/sig/ont/fma/fma65514,esophageal branch of vagal trunk,AS
http://purl.org/sig/ont/fma/fma52839,tonsillar branch of lesser palatine nerve,AS
http://purl.obolibrary.org/obo/UBERON_0016400,infrapatellar fat pad,AS
http://purl.org/sig/ont/fma/fma80189,branch of superior gluteal nerve to tensor fasciae latae,AS
http://purl.org/sig/ont/fma/fma80088,middle genicular nerve,AS
http://purl.org/sig/ont/fma/fma81250,pectoralis minor branch of lateral pectoral nerve,AS
http://purl.org/sig/ont/fma/fma9411,segmental pulmonary vein,AS
http://purl.obolibrary.org/obo/UBERON_8410038,high endothelial venule,AS
http://purl.org/sig/ont/fma/fma22954,dorsal metacarpal vein,AS
http://purl.org/sig/ont/fma/fma53340,lower deep buccal branch of facial nerve,AS
http://purl.org/sig/ont/fma/fma4949,left posterior intercostal vein 11,AS
http://purl.org/sig/ont/fma/fma4876,right posterior intercostal vein 5,AS
http://purl.org/sig/ont/fma/fma85107,third common palmar digital artery,AS
http://purl.org/sig/ont/fma/fma4733,anterior intercostal vein 6,AS
http://purl.org/sig/ont/fma/fma44823,branch of median nerve to pronator teres,AS
http://purl.org/sig/ont/fma/fma53181,cutaneous branch of buccal nerve,AS
http://purl.org/sig/ont/fma/fma66061,branch of posterior femoral cutaneous nerve to back of thigh and leg,AS
http://purl.org/sig/ont/fma/fma82922,branch of ilioinguinal nerve to transversus abdominis,AS
http://purl.org/sig/ont/fma/fma80231,branch of deep branch of ulnar nerve to first dorsal interosseous of han,AS
http://purl.org/sig/ont/fma/fma4429,left posterior intercostal artery 4,AS
http://purl.org/sig/ont/fma/fma57991,left mammary gland,AS
http://purl.org/sig/ont/fma/fma10649,anterior intercostal artery 7,AS
http://purl.org/sig/ont/fma/fma80249,branch of deep branch of ulnar nerve to third palmar interosseous of hand,AS
http://purl.org/sig/ont/fma/fma80157,nerve to gracilis,AS
http://purl.org/sig/ont/fma/fma69460,perforating artery,AS
http://purl.org/sig/ont/fma/fma80104,muscular branch of tibial nerve to tibialis posterior,AS
http://purl.org/sig/ont/fma/fma6202,branch of phrenic nerve to mediastinal pleura,AS
http://purl.org/sig/ont/fma/fma52816,communicating branch of greater palatine nerve with nasopalatine nerve,AS
http://purl.org/sig/ont/fma/fma44835,branch of anterior interosseous nerve to pronator quadratus,AS
http://purl.obolibrary.org/obo/UBERON_0034964,superficial epigastric artery,AS
http://purl.org/sig/ont/fma/fma44738,cutaneous branch of medial plantar nerve,AS
http://purl.org/sig/ont/fma/fma80261,branch of deep branch of ulnar nerve to abductor digiti minimi of hand,AS
http://purl.org/sig/ont/fma/fma53406,communicating branch of cervical branch of facial nerve with transverse cutaneous cervical nerve,AS
http://purl.org/sig/ont/fma/fma81278,subscapularis branch of superior subscapular nerve (1),AS
http://purl.org/sig/ont/fma/fma80267,branch of median nerve to superficial head of flexor pollicis brevis,AS
http://purl.org/sig/ont/fma/fma82925,branch of iliohypogastric nerve to transversus abdominis,AS
http://purl.org/sig/ont/fma/fma4859,right posterior intercostal vein 11,AS
http://purl.org/sig/ont/fma/fma80192,branch of superior gluteal nerve to gluteus minimus,AS
http://purl.org/sig/ont/fma/fma4738,anterior intercostal vein 9,AS
http://purl.org/sig/ont/fma/fma79467,accessory meningeal artery,AS
http://purl.org/sig/ont/fma/fma53600,cervical cardiac branch of vagus nerve,AS
https://purl.org/ccf/ASCTB-TEMP_lateral-proper-palmar-digital-artery-of-first-digit-of-hand,lateral proper palmar digital artery of first digit of hand,AS
https://purl.org/ccf/ASCTB-TEMP_dorsal-meningeal-artery,dorsal meningeal artery,AS
https://purl.org/ccf/ASCTB-TEMP_medial-lenticulostriate-artery,medial lenticulostriate artery,AS
https://purl.org/ccf/ASCTB-TEMP_dorsal-branch-of-lateral-proper-palmar-digital-artery-of-fourth-digit-of-hand,dorsal branch of lateral proper palmar digital artery of fourth digit of hand,AS
https://purl.org/ccf/ASCTB-TEMP_segmental-spinal-artery-4,segmental spinal artery #4,AS
https://purl.org/ccf/ASCTB-TEMP_eustachian-branch-of-ascending-pharyngeal-artery,eustachian branch of ascending pharyngeal artery,AS
https://purl.org/ccf/ASCTB-TEMP_dorsal-digital-artery-of-first-digit-of-hand,dorsal digital artery of first digit of hand,AS
https://purl.org/ccf/ASCTB-TEMP_superficial-branch-of-lateral-plantar-artery,superficial branch of lateral plantar artery,AS
https://purl.org/ccf/ASCTB-TEMP_second-posterior-perforating-branch-of-plantar-arch,second posterior perforating branch of plantar arch,AS
https://purl.org/ccf/ASCTB-TEMP_dorsal-branch-of-lateral-proper-palmar-digital-artery-of-fifth-digit-of-hand,dorsal branch of lateral proper palmar digital artery of fifth digit of hand,AS
https://purl.org/ccf/ASCTB-TEMP_dorsal-branch-of-medial-proper-palmar-digital-artery-of-fourth-digit-of-hand,dorsal branch of medial proper palmar digital artery of fourth digit of hand,AS
https://purl.org/ccf/ASCTB-TEMP_periductal-arteriole-of-interlobular-duct-of-pancreas,periductal arteriole of interlobular duct of pancreas,AS
https://purl.org/ccf/ASCTB-TEMP_medial-proper-palmar-digital-artery-of-first-digit-of-hand,medial proper palmar digital artery of first digit of hand,AS
https://purl.org/ccf/ASCTB-TEMP_dorsal-branch-of-medial-proper-palmar-digital-artery-of-second-digit-of-hand,dorsal branch of medial proper palmar digital artery of second digit of hand,AS
https://purl.org/ccf/ASCTB-TEMP_segmental-branch-of-hepatic-artery,segmental branch of hepatic artery,AS
https://purl.org/ccf/ASCTB-TEMP_sulcal-artery,sulcal artery,AS
https://purl.org/ccf/ASCTB-TEMP_superior-lobar-artery-of-spleen,superior lobar artery of spleen,AS
https://purl.org/ccf/ASCTB-TEMP_posterior-vestibular-artery,posterior vestibular artery,AS
https://purl.org/ccf/ASCTB-TEMP_long-branch-of-vasa-recta-of-colon,long branch of vasa recta of colon,AS
https://purl.org/ccf/ASCTB-TEMP_neuromeningeal-trunk,neuromeningeal trunk,AS
https://purl.org/ccf/ASCTB-TEMP_fourth-common-plantar-digital-artery,fourth common plantar digital artery,AS
https://purl.org/ccf/ASCTB-TEMP_lamina-propria-gut-associated-lymphoid-tissue-galt-,lamina propria/gut associated lymphoid tissue (galt),AS
https://purl.org/ccf/ASCTB-TEMP_segmental-spinal-artery-3,segmental spinal artery #3,AS
https://purl.org/ccf/ASCTB-TEMP_subserous-artery-of-colon-2,subserous artery of colon #2,AS
https://purl.org/ccf/ASCTB-TEMP_meningohypophyseal-artery,meningohypophyseal artery,AS
https://purl.org/ccf/ASCTB-TEMP_first-posterior-perforating-branch-of-plantar-arch,first posterior perforating branch of plantar arch,AS
https://purl.org/ccf/ASCTB-TEMP_zygomaticofacial-artery,zygomaticofacial artery,AS
https://purl.org/ccf/ASCTB-TEMP_posterior-lateral-nasal-branch-of-sphenopalatine-artery,posterior lateral nasal branch of sphenopalatine artery,AS
http://purl.org/sig/ont/fma/fma0323596,third dorsal metacarpal artery,AS
http://purl.org/sig/ont/fma/fma0323597,fourth dorsal metacarpal artery,AS
https://purl.org/ccf/ASCTB-TEMP_circular-longitudinal-muscle,circular/longitudinal muscle,AS
https://purl.org/ccf/ASCTB-TEMP_medial-proper-plantar-digital-artery-of-fourth-digit-of-foot,medial proper plantar digital artery of fourth digit of foot,AS
https://purl.org/ccf/ASCTB-TEMP_lobar-artery-of-spleen,lobar artery of spleen,AS
https://purl.org/ccf/ASCTB-TEMP_lateral-dorsal-digital-artery-of-fifth-digit-of-hand,lateral dorsal digital artery of fifth digit of hand,AS
https://purl.org/ccf/ASCTB-TEMP_tentorial-artery,tentorial artery,AS
https://purl.org/ccf/ASCTB-TEMP_orbitofrontal-branch-of-middle-cerebral-artery,orbitofrontal branch of middle cerebral artery,AS
http://purl.org/sig/ont/fma/fma322902,diagonal branch of left anterior descending artery 2,AS
https://purl.org/ccf/ASCTB-TEMP_lateral-inferior-ovary,lateral inferior ovary,AS
https://purl.org/ccf/ASCTB-TEMP_hypoglossal-branch-of-ascending-pharyngeal-artery,hypoglossal branch of ascending pharyngeal artery,AS
http://purl.org/sig/ont/fma/fma322906,obtuse marginal artery 2,AS
https://purl.org/ccf/ASCTB-TEMP_main-cochlear-artery,main cochlear artery,AS
