s_iri,relationship,t_iri
http://purl.obolibrary.org/obo/UBERON_0006564,part_of,http://purl.obolibrary.org/obo/UBERON_0001406
http://identifiers.org/hgnc/163,characterize,http://purl.obolibrary.org/obo/CL_0002437
http://purl.org/sig/ont/fma/fma52665,part_of,http://purl.org/sig/ont/fma/fma52655
http://purl.obolibrary.org/obo/CL_0002071,located_in,http://purl.obolibrary.org/obo/UBERON_0022281
http://purl.org/sig/ont/fma/fma22584,part_of,http://purl.obolibrary.org/obo/UBERON_0002250
https://purl.org/ccf/ASCTB-TEMP_ac005150-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit144
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma84178
http://purl.obolibrary.org/obo/CL_0000057,located_in,https://purl.org/ccf/ASCTB-TEMP_circular-longitudinal-muscle
http://identifiers.org/hgnc/2464,characterize,http://purl.obolibrary.org/obo/CL_0001054
http://identifiers.org/hgnc/11922,characterize,http://purl.obolibrary.org/obo/CL_0000787
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma68193
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0000985
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma49692
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma8631
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma4173
http://purl.org/sig/ont/fma/fma78705,part_of,http://purl.obolibrary.org/obo/UBERON_0034986
https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-second-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0001093
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.obolibrary.org/obo/UBERON_0035529
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma22763
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma81182
http://purl.obolibrary.org/obo/CL_0000096,located_in,http://purl.obolibrary.org/obo/UBERON_0000569
http://identifiers.org/hgnc/10256,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp93
https://purl.org/ccf/ASCTB-TEMP_interdigitating-dendritic-cells,located_in,https://purl.org/ccf/ASCTB-TEMP_inner-pals
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma80195
http://purl.obolibrary.org/obo/CL_4033023,located_in,http://purl.obolibrary.org/obo/UBERON_0001558
http://purl.obolibrary.org/obo/CL_1001607,located_in,https://purl.org/ccf/ASCTB-TEMP_superficial-zone
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_infraorbital-foramen-of-maxilla
http://purl.obolibrary.org/obo/UBERON_0007195,part_of,http://purl.obolibrary.org/obo/UBERON_0002371
https://purl.org/ccf/ASCTB-TEMP_stroma-type-iii-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_medial-inferior-antimesenteric-ovary
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma14746
http://identifiers.org/hgnc/9360,characterize,http://purl.obolibrary.org/obo/CL_0000909
http://purl.obolibrary.org/obo/CL_4033020,located_in,http://purl.obolibrary.org/obo/UBERON_0002202
http://identifiers.org/hgnc/2210,characterize,https://purl.org/ccf/ASCTB-TEMP_ca13182
http://purl.obolibrary.org/obo/UBERON_0001392,part_of,https://purl.org/ccf/ASCTB-TEMP_posterior-compartment-of-leg-muscle
http://purl.obolibrary.org/obo/CL_0000071,located_in,https://purl.org/ccf/ASCTB-TEMP_dorsal-branch-of-lateral-proper-palmar-digital-artery-of-fourth-digit-of-hand
http://identifiers.org/hgnc/23631,characterize,https://purl.org/ccf/ASCTB-TEMP_midi442
http://purl.obolibrary.org/obo/CL_4030012,located_in,http://purl.obolibrary.org/obo/UBERON_0001231
https://purl.org/ccf/ASCTB-TEMP_emsn222,located_in,http://purl.obolibrary.org/obo/UBERON_0019264
http://identifiers.org/hgnc/6442,characterize,https://purl.org/ccf/ASCTB-TEMP_keratinocyte-onychocyte
http://identifiers.org/hgnc/13010,characterize,https://purl.org/ccf/ASCTB-TEMP_misc167
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma80065
http://identifiers.org/hgnc/7315,characterize,http://purl.obolibrary.org/obo/CL_0009112
http://purl.org/sig/ont/fma/fma22049,part_of,http://purl.org/sig/ont/fma/fma21868
http://purl.org/sig/ont/fma/fma23046,part_of,http://purl.org/sig/ont/fma/fma85107
https://purl.org/ccf/ASCTB-TEMP_rp11-274h24-2,characterize,https://purl.org/ccf/ASCTB-TEMP_cbi304
http://purl.obolibrary.org/obo/CL_0002144,located_in,https://purl.org/ccf/ASCTB-TEMP_periductal-arteriole-of-accessory-pancreatic-duct
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma4475
http://purl.obolibrary.org/obo/CL_0001035,located_in,http://purl.obolibrary.org/obo/UBERON_0004334
http://purl.obolibrary.org/obo/CL_0000711,located_in,https://purl.org/ccf/ASCTB-TEMP_lateral-inferior-ovary
http://identifiers.org/hgnc/11924,characterize,http://purl.obolibrary.org/obo/CL_0009107
http://purl.obolibrary.org/obo/UBERON_0004608,part_of,https://purl.org/ccf/ASCTB-TEMP_costal-region-bone
http://purl.org/sig/ont/fma/fma0329300,part_of,http://purl.obolibrary.org/obo/UBERON_0001138
http://purl.obolibrary.org/obo/CL_4033022,located_in,http://purl.obolibrary.org/obo/UBERON_8600009
http://identifiers.org/hgnc/2014,characterize,http://purl.obolibrary.org/obo/CL_0000771
http://identifiers.org/hgnc/130,characterize,http://purl.obolibrary.org/obo/CL_0009106
http://identifiers.org/hgnc/10500,characterize,https://purl.org/ccf/ASCTB-TEMP_interdigitating-dendritic-cells
http://identifiers.org/hgnc/52467,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b105
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0001664
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma8755
http://purl.obolibrary.org/obo/CL_4028003,located_in,http://purl.obolibrary.org/obo/UBERON_0016405
http://purl.obolibrary.org/obo/UBERON_0035532,part_of,http://purl.obolibrary.org/obo/UBERON_0035530
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0006687
http://identifiers.org/hgnc/4620,characterize,http://purl.obolibrary.org/obo/CL_0002460
http://purl.obolibrary.org/obo/PCL_0015083,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/CL_0000980,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_uterine-dendritic-cells,located_in,http://purl.obolibrary.org/obo/UBERON_0022355
http://purl.obolibrary.org/obo/CL_0000188,located_in,http://purl.obolibrary.org/obo/UBERON_0001379
https://purl.org/ccf/ASCTB-TEMP_ca4196,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma49580
http://purl.obolibrary.org/obo/CL_0001065,located_in,http://purl.obolibrary.org/obo/UBERON_0002114
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma15801
http://purl.obolibrary.org/obo/UBERON_0001108,part_of,http://purl.obolibrary.org/obo/UBERON_0008523
http://purl.obolibrary.org/obo/CL_0002604,located_in,http://purl.obolibrary.org/obo/UBERON_0002600
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma23062
http://purl.obolibrary.org/obo/CL_0008036,located_in,http://purl.obolibrary.org/obo/UBERON_0002450
http://purl.obolibrary.org/obo/CL_1000412,located_in,http://purl.org/sig/ont/fma/fma14828
http://purl.obolibrary.org/obo/CL_0002138,located_in,http://purl.org/sig/ont/fma/fma9585
http://purl.obolibrary.org/obo/UBERON_0002379,part_of,http://purl.obolibrary.org/obo/UBERON_0002378
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-eleventh-thoracic-vertebra
https://purl.org/ccf/ASCTB-TEMP_msn212,located_in,http://purl.obolibrary.org/obo/UBERON_0002743
http://purl.obolibrary.org/obo/PCL_0015053,located_in,http://purl.obolibrary.org/obo/UBERON_0019264
http://purl.org/sig/ont/fma/fma3851,part_of,http://purl.obolibrary.org/obo/UBERON_0001625
https://purl.org/ccf/ASCTB-TEMP_superficial-transverse-perineal-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0002379
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.obolibrary.org/obo/UBERON_0015171
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma50337
http://identifiers.org/hgnc/4502,characterize,http://purl.obolibrary.org/obo/CL_0000236
http://purl.org/sig/ont/fma/fma322905,part_of,http://purl.obolibrary.org/obo/UBERON_0035422
http://identifiers.org/hgnc/1628,characterize,http://purl.obolibrary.org/obo/CL_0001058
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma52492
http://identifiers.org/hgnc/2770,characterize,http://purl.obolibrary.org/obo/CL_0000669
https://purl.org/ccf/ASCTB-TEMP_pterygoid-fovea-of-mandible,part_of,http://purl.obolibrary.org/obo/UBERON_0001684
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_head-of-fifth-middle-phalanx-of-foot
https://purl.org/ccf/ASCTB-TEMP_bche-butyrylcholinesterase-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0000320
http://purl.org/sig/ont/fma/fma3964,part_of,http://purl.obolibrary.org/obo/UBERON_0002456
http://purl.obolibrary.org/obo/CL_0002063,located_in,http://purl.obolibrary.org/obo/UBERON_0010369
http://purl.org/sig/ont/fma/fma4291,part_of,http://purl.obolibrary.org/obo/UBERON_0002345
http://purl.obolibrary.org/obo/CL_0009080,located_in,http://purl.obolibrary.org/obo/UBERON_0000400
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.obolibrary.org/obo/UBERON_0018234
http://purl.obolibrary.org/obo/CL_0000910,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.org/sig/ont/fma/fma16496,part_of,http://purl.org/sig/ont/fma/fma16484
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma43903
http://identifiers.org/hgnc/1686,characterize,https://purl.org/ccf/ASCTB-TEMP_alveolar-macrophage-proliferating
http://purl.obolibrary.org/obo/CL_0000499,located_in,https://purl.org/ccf/ASCTB-TEMP_red-pulp-white-pulp-border
https://purl.org/ccf/ASCTB-TEMP_ccl5,characterize,http://purl.obolibrary.org/obo/CL_0000084
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma53234
http://identifiers.org/hgnc/7884,characterize,http://purl.obolibrary.org/obo/CL_4028003
http://purl.org/sig/ont/fma/fma10651,part_of,http://purl.obolibrary.org/obo/UBERON_0006632
http://purl.obolibrary.org/obo/CL_4033009,located_in,http://purl.obolibrary.org/obo/UBERON_0001004
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma0323597
http://purl.obolibrary.org/obo/CL_0000914,located_in,http://purl.obolibrary.org/obo/UBERON_0002078
http://purl.obolibrary.org/obo/CL_0000545,located_in,http://purl.obolibrary.org/obo/UBERON_0002072
http://purl.obolibrary.org/obo/CL_0000146,located_in,http://purl.obolibrary.org/obo/UBERON_0001069
https://purl.org/ccf/ASCTB-TEMP_mge244,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://identifiers.org/hgnc/4172,characterize,https://purl.org/ccf/ASCTB-TEMP_splat356
http://identifiers.org/hgnc/1685,characterize,http://purl.obolibrary.org/obo/CL_0000802
https://purl.org/ccf/ASCTB-TEMP_rp11-320l2-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit144
http://purl.obolibrary.org/obo/CL_0000649,located_in,http://purl.obolibrary.org/obo/UBERON_0002097
https://purl.org/ccf/ASCTB-TEMP_splat364,located_in,http://purl.obolibrary.org/obo/UBERON_0001891
http://identifiers.org/hgnc/6412,characterize,http://purl.obolibrary.org/obo/CL_0000649
http://purl.org/sig/ont/fma/fma323951,part_of,http://purl.org/sig/ont/fma/fma5842
http://purl.obolibrary.org/obo/CL_0000746,located_in,http://purl.obolibrary.org/obo/UBERON_0006566
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.obolibrary.org/obo/UBERON_0001356
https://purl.org/ccf/ASCTB-TEMP_dlct6b98,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
https://purl.org/ccf/ASCTB-TEMP_early-antral-follicle,part_of,https://purl.org/ccf/ASCTB-TEMP_antral-follicle
http://purl.obolibrary.org/obo/CL_1000413,located_in,https://purl.org/ccf/ASCTB-TEMP_superior-lobar-artery-of-spleen
https://purl.org/ccf/ASCTB-TEMP_stroma-type-iii-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_central-inferior-mesenteric-ovary
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0005475
http://identifiers.org/hgnc/9666,characterize,https://purl.org/ccf/ASCTB-TEMP_splenic-littoral-cell
http://purl.org/sig/ont/fma/fma45404,part_of,http://purl.org/sig/ont/fma/fma19039
https://purl.org/ccf/ASCTB-TEMP_detrusor-smooth-muscle-cell-of-ureter,located_in,http://purl.obolibrary.org/obo/UBERON_0009919
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0010132
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0006664
http://purl.obolibrary.org/obo/CL_0000914,located_in,http://purl.obolibrary.org/obo/UBERON_0006567
http://identifiers.org/hgnc/17105,characterize,http://purl.obolibrary.org/obo/CL_0002453
http://identifiers.org/hgnc/6416,characterize,http://purl.obolibrary.org/obo/CL_4033024
http://purl.obolibrary.org/obo/CL_0000075,located_in,http://purl.obolibrary.org/obo/UBERON_0002107
http://purl.obolibrary.org/obo/CL_0002138,located_in,https://purl.org/ccf/ASCTB-TEMP_little-finger-medial-lymphatic-channel
http://purl.obolibrary.org/obo/CL_1000279,located_in,http://purl.obolibrary.org/obo/UBERON_0000059
http://purl.org/sig/ont/fma/fma4383,part_of,http://purl.obolibrary.org/obo/UBERON_0002345
https://purl.org/ccf/ASCTB-TEMP_uroguanylin,characterize,https://purl.org/ccf/ASCTB-TEMP_bche-butyrylcholinesterase-cell
http://purl.obolibrary.org/obo/CL_0002144,located_in,http://purl.obolibrary.org/obo/UBERON_0022277
http://purl.obolibrary.org/obo/CL_0002071,located_in,http://purl.obolibrary.org/obo/UBERON_0022277
http://identifiers.org/hgnc/19664,characterize,https://purl.org/ccf/ASCTB-TEMP_splat334
https://purl.org/ccf/ASCTB-TEMP_angle-of-fifth-rib,part_of,http://purl.obolibrary.org/obo/UBERON_0004605
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-second-thoracic-vertebra
http://purl.obolibrary.org/obo/UBERON_0004719,part_of,http://purl.obolibrary.org/obo/UBERON_0009887
http://identifiers.org/hgnc/10618,characterize,http://purl.obolibrary.org/obo/CL_0009070
http://purl.obolibrary.org/obo/CL_0000646,located_in,http://purl.obolibrary.org/obo/UBERON_0002097
https://purl.org/ccf/ASCTB-TEMP_posterior-ethmoidal-foramen-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_asma,characterize,https://purl.org/ccf/ASCTB-TEMP_muscle
https://purl.org/ccf/ASCTB-TEMP_epen66,located_in,http://purl.obolibrary.org/obo/UBERON_0019263
https://purl.org/ccf/ASCTB-TEMP_cge280,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://identifiers.org/hgnc/9346,characterize,https://purl.org/ccf/ASCTB-TEMP_cd8-trm-residence-memory
http://purl.obolibrary.org/obo/CL_0000188,located_in,https://purl.org/ccf/ASCTB-TEMP_anterior-compartment-of-thigh-muscle
https://purl.org/ccf/ASCTB-TEMP_dg203,located_in,http://purl.obolibrary.org/obo/UBERON_0000956
http://purl.obolibrary.org/obo/UBERON_8600012,part_of,http://purl.obolibrary.org/obo/UBERON_0005203
http://purl.org/sig/ont/fma/fma43933,part_of,http://purl.obolibrary.org/obo/UBERON_0001541
https://purl.org/ccf/ASCTB-TEMP_right-anterior-body-of-uterus,part_of,http://purl.obolibrary.org/obo/UBERON_0009853
https://purl.org/ccf/ASCTB-TEMP_b-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_central-anterior-body-of-uterus
http://purl.obolibrary.org/obo/CL_0000913,located_in,http://purl.obolibrary.org/obo/UBERON_0001558
http://purl.obolibrary.org/obo/CL_0000542,located_in,http://purl.org/sig/ont/fma/fma83531
http://purl.obolibrary.org/obo/UBERON_0011016,part_of,http://purl.obolibrary.org/obo/UBERON_0002461
http://purl.obolibrary.org/obo/UBERON_0013761,part_of,http://purl.obolibrary.org/obo/UBERON_0000002
https://purl.org/ccf/ASCTB-TEMP_mmb331,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
https://purl.org/ccf/ASCTB-TEMP_ptprc,characterize,https://purl.org/ccf/ASCTB-TEMP_lymphocyte
http://identifiers.org/hgnc/9666,characterize,https://purl.org/ccf/ASCTB-TEMP_myeloid-progenitor-mop
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-fifth-cervical-vertebra
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma44810
https://purl.org/ccf/ASCTB-TEMP_msn221,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/CL_0000057,located_in,https://purl.org/ccf/ASCTB-TEMP_long-branch-of-vasa-recta-of-colon
http://purl.obolibrary.org/obo/CL_1000348,located_in,http://purl.obolibrary.org/obo/UBERON_0003126
http://purl.obolibrary.org/obo/CL_0000934,located_in,http://purl.obolibrary.org/obo/UBERON_0002370
https://purl.org/ccf/ASCTB-TEMP_splat349,located_in,http://purl.obolibrary.org/obo/UBERON_0002028
http://purl.obolibrary.org/obo/PCL_0015033,located_in,http://purl.obolibrary.org/obo/UBERON_0000956
https://purl.org/ccf/ASCTB-TEMP_villous-capillary,part_of,http://purl.obolibrary.org/obo/UBERON_0007106
https://purl.org/ccf/ASCTB-TEMP_ca13180,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://identifiers.org/hgnc/11521,characterize,https://purl.org/ccf/ASCTB-TEMP_splat409
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma22817
http://purl.obolibrary.org/obo/PCL_0015011,located_in,http://purl.obolibrary.org/obo/UBERON_0000956
http://identifiers.org/hgnc/3498,characterize,https://purl.org/ccf/ASCTB-TEMP_vendvc16
http://identifiers.org/hgnc/9053,characterize,http://purl.obolibrary.org/obo/CL_0000775
http://purl.obolibrary.org/obo/CL_0000312,located_in,http://purl.obolibrary.org/obo/UBERON_0001245
http://identifiers.org/hgnc/1634,characterize,http://purl.obolibrary.org/obo/CL_0002436
https://purl.org/ccf/ASCTB-TEMP_cd11c,characterize,http://purl.obolibrary.org/obo/CL_0000623
http://purl.obolibrary.org/obo/CL_0000934,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://identifiers.org/hgnc/6442,characterize,http://purl.obolibrary.org/obo/CL_1000350
http://purl.obolibrary.org/obo/UBERON_0003676,part_of,http://purl.obolibrary.org/obo/UBERON_0001485
http://purl.obolibrary.org/obo/CL_4023060,located_in,https://purl.org/ccf/ASCTB-TEMP_hippocampal-gyrus-formation-
https://purl.org/ccf/ASCTB-TEMP_pedicle-of-sixth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004615
http://purl.obolibrary.org/obo/PCL_0015076,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://identifiers.org/hgnc/7508,characterize,https://purl.org/ccf/ASCTB-TEMP_perineural-cell
http://identifiers.org/hgnc/28344,characterize,http://purl.obolibrary.org/obo/CL_0000875
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0001399
http://purl.obolibrary.org/obo/PCL_0015127,located_in,http://purl.obolibrary.org/obo/UBERON_0001870
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma6247
http://identifiers.org/hgnc/8823,characterize,http://purl.obolibrary.org/obo/CL_0009106
https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-fourth-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004629
https://purl.org/ccf/ASCTB-TEMP_costal-groove-of-eighth-rib,part_of,http://purl.obolibrary.org/obo/UBERON_0010757
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0006137
http://purl.org/sig/ont/fma/fma81263,part_of,http://purl.org/sig/ont/fma/fma65293
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma15404
https://purl.org/ccf/ASCTB-TEMP_left-posterior-fundus-of-uterus,part_of,http://purl.org/sig/ont/fma/fma17561
https://purl.org/ccf/ASCTB-TEMP_mge249,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
https://purl.org/ccf/ASCTB-TEMP_inferior-pharyngeal-artery,part_of,https://purl.org/ccf/ASCTB-TEMP_pharyngeal-trunk
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma3994
http://identifiers.org/hgnc/613,characterize,http://purl.obolibrary.org/obo/CL_0000874
http://identifiers.org/hgnc/1033,characterize,http://purl.obolibrary.org/obo/PCL_0015077
https://purl.org/ccf/ASCTB-TEMP_vena-recta-of-large-intestine-3,part_of,http://purl.obolibrary.org/obo/UBERON_0001218
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.obolibrary.org/obo/UBERON_0000966
http://identifiers.org/hgnc/5361,characterize,http://purl.obolibrary.org/obo/CL_0000899
http://purl.obolibrary.org/obo/CL_0000910,located_in,http://purl.obolibrary.org/obo/UBERON_0001961
http://purl.obolibrary.org/obo/CL_0000775,located_in,http://purl.obolibrary.org/obo/UBERON_0001251
https://purl.org/ccf/ASCTB-TEMP_pax5,characterize,http://purl.obolibrary.org/obo/CL_0000236
http://purl.obolibrary.org/obo/CL_4028004,located_in,http://purl.obolibrary.org/obo/UBERON_0002173
http://purl.obolibrary.org/obo/CL_0002437,located_in,http://purl.obolibrary.org/obo/UBERON_0002125
http://purl.org/sig/ont/fma/fma53181,part_of,http://purl.org/sig/ont/fma/fma53066
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-fifth-cervical-vertebra
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma80276
http://purl.org/sig/ont/fma/fma4475,part_of,http://purl.obolibrary.org/obo/UBERON_0002345
http://identifiers.org/hgnc/6482,characterize,https://purl.org/ccf/ASCTB-TEMP_bgl51
http://purl.obolibrary.org/obo/CL_0000136,located_in,http://purl.obolibrary.org/obo/UBERON_0002384
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma44763
http://purl.obolibrary.org/obo/CL_0000097,located_in,http://purl.obolibrary.org/obo/UBERON_0002371
http://purl.obolibrary.org/obo/CL_0000775,located_in,http://purl.obolibrary.org/obo/UBERON_0002405
http://purl.org/sig/ont/fma/fma52633,part_of,http://purl.org/sig/ont/fma/fma52628
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma3964
http://purl.obolibrary.org/obo/CL_0000188,located_in,https://purl.org/ccf/ASCTB-TEMP_external-anal-sphincter-muscle
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma53357
http://purl.obolibrary.org/obo/UBERON_0001373,part_of,https://purl.org/ccf/ASCTB-TEMP_anterior-compartment-of-thigh-muscle
http://purl.org/sig/ont/fma/fma53237,part_of,http://purl.org/sig/ont/fma/fma53218
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma14829
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0001185
http://identifiers.org/hgnc/9459,characterize,https://purl.org/ccf/ASCTB-TEMP_splat423
http://purl.obolibrary.org/obo/UBERON_0007835,part_of,http://purl.obolibrary.org/obo/UBERON_0005843
https://purl.org/ccf/ASCTB-TEMP_pedicle-of-fourth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004620
http://purl.org/sig/ont/fma/fma14828,part_of,http://purl.obolibrary.org/obo/UBERON_8410022
https://purl.org/ccf/ASCTB-TEMP_cerebellar-deep-nuclei,part_of,http://purl.obolibrary.org/obo/UBERON_0002037
http://purl.obolibrary.org/obo/CL_0000188,located_in,https://purl.org/ccf/ASCTB-TEMP_thoracic-intertransversarii-muscle
http://purl.obolibrary.org/obo/CL_0000071,located_in,https://purl.org/ccf/ASCTB-TEMP_hepatic-portal-venule
http://purl.org/sig/ont/fma/fma11228,part_of,http://purl.org/sig/ont/fma/fma6299
https://purl.org/ccf/ASCTB-TEMP_dlct6b106,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.org/sig/ont/fma/fma80252,part_of,http://purl.org/sig/ont/fma/fma44877
https://purl.org/ccf/ASCTB-TEMP_uterine-dendritic-cells,located_in,https://purl.org/ccf/ASCTB-TEMP_right-posterior-fundus-of-uterus
http://purl.org/sig/ont/fma/fma6255,part_of,http://purl.org/sig/ont/fma/fma6250
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.obolibrary.org/obo/UBERON_0001896
https://purl.org/ccf/ASCTB-TEMP_macrophage,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0001508
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma20701
http://identifiers.org/hgnc/8818,characterize,http://purl.obolibrary.org/obo/CL_1000715
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma70921
http://identifiers.org/hgnc/427,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn224
https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_intramural-segment-of-fallopian-tube
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0007155
http://purl.obolibrary.org/obo/CL_1000412,located_in,http://purl.obolibrary.org/obo/UBERON_0022276
https://purl.org/ccf/ASCTB-TEMP_stroma-type-ii-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0013191
http://purl.obolibrary.org/obo/PCL_0015121,located_in,http://purl.obolibrary.org/obo/UBERON_0016525
http://purl.obolibrary.org/obo/CL_0000236,located_in,http://purl.obolibrary.org/obo/UBERON_0002114
http://purl.obolibrary.org/obo/CL_4033023,located_in,http://purl.obolibrary.org/obo/UBERON_0000065
https://purl.org/ccf/ASCTB-TEMP_opponens-pollicis-muscle,part_of,https://purl.org/ccf/ASCTB-TEMP_thenar-compartment-of-hand-muscle
